Ticker,Name,Series Type,Currency,Country,Sector,Industry,Sic,Exchange,Cik,Fiscal_End,Units,Scale,Flow,Adjustment,Periodicity,Metadata,Corporate_History,Data Notes
1900/01/31,,,,,,,,,,,,,7.10244882E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.448,,,,,,,,
1900/02/28,,,,,,,,,,,,,7.15860166E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.448,,,,,,,,
1900/03/31,,,,,,,,,,,,,7.15860166E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.448,,,,,,,,
1900/04/30,,,,,,,,,,,,,7.15860166E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.448,,,,,,,,
1900/05/31,,,,,,,,,,,,,7.15860166E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.448,,,,,,,,
1900/06/30,,,,,,,,,,,,,7.21474586E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.448,,,,,,,,
1900/07/31,,,,,,,,,,,,,7.27089007E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.448,,,,,,,,
1900/08/31,,,,,,,,,,,,,7.27089007E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.448,,,,,,,,
1900/09/30,,,,,,,,,,,,,7.32703426E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.448,,,,,,,,
1900/10/31,,,,,,,,,,,,,7.32703426E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.448,,,,,,,,
1900/11/30,,,,,,,,,,,,,7.32703426E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.448,,,,,,,,
1900/12/31,1.2872908,0.00056534,0.3461705,2.19205E-13,3.873587,1.0694021E-07,0.0016033801,,1.204648,0.0977681,,0.03723614,7.32703426E-11,,,,0.4867136,,,,0.0064354,0.0614997,,0.0003388468,,2.9784118,12.4363745,1.5233819,,2.05206E-09,0.2070872,,,,,0.2472423,5.8599,8.1840991,7.5204E-06,,2.1072E-07,7.448,3.7370597,0.011706326,,0.0082254,,,,
1901/01/31,,,,,,,,,,,,,7.32703426E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.448,,,,,,,,
1901/02/28,,,,,,,,,,,,,7.32703426E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.448,,,,,,,,
1901/03/31,,,,,,,,,,,,,7.32703426E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.546,,,,,,,,
1901/04/30,,,,,,,,,,,,,7.27089007E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.546,,,,,,,,
1901/05/31,,,,,,,,,,,,,7.32703426E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.448,,,,,,,,
1901/06/30,,,,,,,,,,,,,7.32703426E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.546,,,,,,,,
1901/07/31,,,,,,,,,,,,,7.32703426E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.546,,,,,,,,
1901/08/31,,,,,,,,,,,,,7.38317846E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.546,,,,,,,,
1901/09/30,,,,,,,,,,,,,7.38317846E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.546,,,,,,,,
1901/10/31,,,,,,,,,,,,,7.32703426E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.546,,,,,,,,
1901/11/30,,,,,,,,,,,,,7.32703426E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.644,,,,,,,,
1901/12/31,1.3514049,0.00054846,0.3643711,1.9077E-13,4.1447235,1.0544753E-07,0.0017906362,,1.2476222,0.0978753,,0.03723614,7.38317846E-11,,,,0.4939765,,,,0.0064354,0.0601352,,0.0004182096,,3.0934169,13.2407171,1.5062918,,2.21007E-09,0.2104687,,,,,0.2493238,5.7168,8.1939595,7.3496E-06,,1.9572E-07,7.644,3.7370597,0.011462283,,0.0082126,,,,
1902/01/31,,,,,,,,,,,,,7.43933131E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.644,,,,,,,,
1902/02/28,,,,,,,,,,,,,7.48611526E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.644,,,,,,,,
1902/03/31,,,,,,,,,,,,,7.48611526E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.742,,,,,,,,
1902/04/30,,,,,,,,,,,,,7.48611526E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.742,,,,,,,,
1902/05/31,,,,,,,,,,,,,7.43933131E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.742,,,,,,,,
1902/06/30,,,,,,,,,,,,,7.43933131E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.742,,,,,,,,
1902/07/31,,,,,,,,,,,,,7.43933131E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.84,,,,,,,,
1902/08/31,,,,,,,,,,,,,7.38317846E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.84,,,,,,,,
1902/09/30,,,,,,,,,,,,,7.38317846E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.84,,,,,,,,
1902/10/31,,,,,,,,,,,,,7.38317846E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.84,,,,,,,,
1902/11/30,,,,,,,,,,,,,7.32703426E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.84,,,,,,,,
1902/12/31,1.4282639,0.00055268,0.3985529,1.6652E-13,4.0289409,1.0613919E-07,0.0012639784,,1.2476222,0.0973394,,0.03723614,7.32703426E-11,,,,0.5114931,,,,0.0064354,0.0625062,,0.0004288018,,3.0623576,13.5500797,1.4721115,,1.79016E-09,0.2083416,,,,,0.2532557,5.7645,8.2334009,7.6059E-06,,1.9737E-07,7.84,3.7370597,0.010431878,,0.0082901,,,,
1903/01/31,,,,,,,,,,,,,7.38317846E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.938,,,,,,,,
1903/02/28,,,,,,,,,,,,,7.32703426E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.938,,,,,,,,
1903/03/31,,,,,,,,,,,,,7.32703426E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.938,,,,,,,,
1903/04/30,,,,,,,,,,,,,7.32703426E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.938,,,,,,,,
1903/05/31,,,,,,,,,,,,,7.32703426E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.84,,,,,,,,
1903/06/30,,,,,,,,,,,,,7.32703426E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.84,,,,,,,,
1903/07/31,,,,,,,,,,,,,7.32703426E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.84,,,,,,,,
1903/08/31,,,,,,,,,,,,,7.32703426E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.84,,,,,,,,
1903/09/30,,,,,,,,,,,,,7.32703426E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.84,,,,,,,,
1903/10/31,,,,,,,,,,,,,7.38317846E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.84,,,,,,,,
1903/11/30,,,,,,,,,,,,,7.38317846E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.84,,,,,,,,
1903/12/31,1.3962625,0.00056182,0.4172883,1.64427E-13,4.1447235,1.1194593E-07,0.0016033801,,1.204648,0.0900135,,0.036845012,7.38317846E-11,,,,0.5193257,,,,0.0065593,0.065603,,0.000426167,,3.1550635,13.4882072,1.4549499,,2.02645E-09,0.256991,,,,,0.260888,5.8599,8.2925631,8.0332E-06,,2.0766E-07,7.84,3.7776799,0.010090992,,0.0082782,,,,
1904/01/31,,,,,,,,,,,,,7.38317846E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.938,,,,,,,,
1904/02/29,,,,,,,,,,,,,7.38317846E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.938,,,,,,,,
1904/03/31,,,,,,,,,,,,,7.38317846E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.938,,,,,,,,
1904/04/30,,,,,,,,,,,,,7.38317846E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.938,,,,,,,,
1904/05/31,,,,,,,,,,,,,7.38317846E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.938,,,,,,,,
1904/06/30,,,,,,,,,,,,,7.38317846E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.938,,,,,,,,
1904/07/31,,,,,,,,,,,,,7.38317846E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.938,,,,,,,,
1904/08/31,,,,,,,,,,,,,7.43933131E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.938,,,,,,,,
1904/09/30,,,,,,,,,,,,,7.43933131E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.938,,,,,,,,
1904/10/31,,,,,,,,,,,,,7.43933131E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.938,,,,,,,,
1904/11/30,,,,,,,,,,,,,7.43933131E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.938,,,,,,,,
1904/12/31,1.3194035,0.00057237,0.3831332,1.73177E-13,4.1447235,1.0382754E-07,0.0015799731,,1.204648,0.0876295,,0.036845012,7.43933131E-11,,,,0.5280128,,,,0.0066211,0.0671513,,0.0004129398,,3.1942651,13.4882072,1.4635307,,2.10549E-09,0.2007606,,,,,0.2516367,5.7917,8.3024234,8.8024E-06,,2.0884E-07,7.938,3.7776799,0.010563584,,0.0081841,,,,
1905/01/31,,,,,,,,,,,,,7.48611526E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.938,,,,,,,,
1905/02/28,,,,,,,,,,,,,7.54225946E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.938,,,,,,,,
1905/03/31,,,,,,,,,,,,,7.48611526E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.938,,,,,,,,
1905/04/30,,,,,,,,,,,,,7.54225946E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.036,,,,,,,,
1905/05/31,,,,,,,,,,,,,7.54225946E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.036,,,,,,,,
1905/06/30,,,,,,,,,,,,,7.54225946E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.938,,,,,,,,
1905/07/31,,,,,,,,,,,,,7.59840366E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.036,,,,,,,,
1905/08/31,,,,,,,,,,,,,7.71070071E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.036,,,,,,,,
1905/09/30,,,,,,,,,,,,,7.71070071E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.036,,,,,,,,
1905/10/31,,,,,,,,,,,,,7.76684491E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.036,,,,,,,,
1905/11/30,,,,,,,,,,,,,7.76684491E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.134,,,,,,,,
1905/12/31,1.383462,0.00060191,0.3784927,1.62335E-13,4.5323753,1.08451E-07,0.0016970082,,1.2332975,0.1011024,,0.036845012,7.82298911E-11,,,,0.5338516,,,,0.0066829,0.0697933,,0.0004684833,,3.2243548,13.7975697,1.4806208,,2.76451E-09,0.2164681,,,,,0.2604255,5.9144,8.3714459,9.2296E-06,,2.1955E-07,8.134,3.7776799,0.010885101,,0.0086051,,,,
1906/01/31,,,,,,,,,,,,,7.93528616E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.134,,,,,,,,
1906/02/28,,,,,,,,,,,,,7.9820701E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.232,,,,,,,,
1906/03/31,,,,,,,,,,,,,8.0382143E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.232,,,,,,,,
1906/04/30,,,,,,,,,,,,,8.0943585E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.33,,,,,,,,
1906/05/31,,,,,,,,,,,,,8.15051135E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.33,,,,,,,,
1906/06/30,,,,,,,,,,,,,8.20665555E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.33,,,,,,,,
1906/07/31,,,,,,,,,,,,,8.20665555E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.33,,,,,,,,
1906/08/31,,,,,,,,,,,,,8.20665555E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.33,,,,,,,,
1906/09/30,,,,,,,,,,,,,8.20665555E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.428,,,,,,,,
1906/10/31,,,,,,,,,,,,,8.20665555E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.428,,,,,,,,
1906/11/30,,,,,,,,,,,,,8.26279975E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.526,,,,,,,,
1906/12/31,1.383462,0.00061034,0.3242664,1.55678E-13,4.6488907,1.1416657E-07,0.0018959677,,1.2476222,0.1106503,,0.03723614,8.26279975E-11,,,,0.4856692,,,,0.0067448,0.0710707,,0.0004552561,,3.2964518,13.9213147,1.5233819,,2.79215E-09,0.2161408,,,,,0.2585752,6.037,8.5587928,9.2296E-06,,2.202E-07,8.526,3.7776799,0.012725109,,0.0087572,,,,
1907/01/31,,,,,,,,,,,,,8.26279975E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.624,,,,,,,,
1907/02/28,,,,,,,,,,,,,8.26279975E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.624,,,,,,,,
1907/03/31,,,,,,,,,,,,,8.26279975E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.624,,,,,,,,
1907/04/30,,,,,,,,,,,,,8.26279975E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.624,,,,,,,,
1907/05/31,,,,,,,,,,,,,8.26279975E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.722,,,,,,,,
1907/06/30,,,,,,,,,,,,,8.26279975E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.722,,,,,,,,
1907/07/31,,,,,,,,,,,,,8.31894395E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.722,,,,,,,,
1907/08/31,,,,,,,,,,,,,8.31894395E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.722,,,,,,,,
1907/09/30,,,,,,,,,,,,,8.31894395E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.82,,,,,,,,
1907/10/31,,,,,,,,,,,,,8.31894395E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.82,,,,,,,,
1907/11/30,,,,,,,,,,,,,8.31894395E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.82,,,,,,,,
1907/12/31,1.3770617,0.00063495,0.3560888,1.64427E-13,5.0358097,1.2452388E-07,0.0020598168,,1.319322,0.112096,,0.037705513,8.31894395E-11,,,,0.5085499,,,,0.0071161,0.0785416,,0.0004499863,,3.4129755,14.1688048,1.5826611,,2.8452E-09,0.2385566,,,,,0.2814723,6.3504,8.9926486,9.3151E-06,,2.3528E-07,8.82,3.8183001,0.012302876,,0.0096802,,,,
1908/01/31,,,,,,,,,,,,,8.26279975E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.82,,,,,,,,
1908/02/29,,,,,,,,,,,,,8.26279975E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.722,,,,,,,,
1908/03/31,,,,,,,,,,,,,8.26279975E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.722,,,,,,,,
1908/04/30,,,,,,,,,,,,,8.20665555E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.722,,,,,,,,
1908/05/31,,,,,,,,,,,,,8.26279975E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.722,,,,,,,,
1908/06/30,,,,,,,,,,,,,8.26279975E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.722,,,,,,,,
1908/07/31,,,,,,,,,,,,,8.26279975E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.722,,,,,,,,
1908/08/31,,,,,,,,,,,,,8.26279975E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.722,,,,,,,,
1908/09/30,,,,,,,,,,,,,8.26279975E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.722,,,,,,,,
1908/10/31,,,,,,,,,,,,,8.26279975E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.82,,,,,,,,
1908/11/30,,,,,,,,,,,,,8.26279975E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.22,,,,,,,,
1908/12/31,1.4603209,0.00063847,0.4404377,1.73177E-13,5.2292692,1.4354555E-07,0.0018725607,,1.3480476,0.122044,,0.03809664,8.31894395E-11,,,,0.5562102,,,,,0.0758997,,0.0004658484,,3.4541591,14.1688048,1.5998227,,2.97609E-09,0.2412836,,,,,0.2666701,6.4458,9.1602748,9.7424E-06,,2.5432E-07,8.22,3.8183001,0.011377061,,0.0097476,,,,
1909/01/31,,,,,,,,,,,,,8.31894395E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.82,,,,,,,,
1909/02/28,,,,,,,,,,,,,8.31894395E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.82,,,,,,,,
1909/03/31,,,,,,,,,,,,,8.31894395E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.918,,,,,,,,
1909/04/30,,,,,,,,,,,,,8.31894395E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.918,,,,,,,,
1909/05/31,,,,,,,,,,,,,8.31894395E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.016,,,,,,,,
1909/06/30,,,,,,,,,,,,,8.31894395E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.016,,,,,,,,
1909/07/31,,,,,,,,,,,,,8.37508814E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.114,,,,,,,,
1909/08/31,,,,,,,,,,,,,8.47802494E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.114,,,,,,,,
1909/09/30,,,,,,,,,,,,,8.59032199E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.212,,,,,,,,
1909/10/31,,,,,,,,,,,,,8.64646619E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.212,,,,,,,,
1909/11/30,,,,,,,,,,,,,8.53416914E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.31,,,,,,,,
1909/12/31,1.4603209,0.0006455,0.4576472,1.70989E-13,5.5392441,1.8542968E-07,0.0018374502,,1.3049973,0.123492,,0.03809664,8.53416914E-11,,,,0.5460515,,,,0.0068686,0.0728029,,0.0004949376,,3.4819408,14.2306773,1.5998227,,2.55348E-09,0.2016878,,,,,0.2514054,6.3845,9.2292973,1.0426E-05,,2.5891E-07,9.31,3.8589204,0.011741189,,0.0097034,,,,
1910/01/31,,,,,,,,,,,,,8.64646619E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.408,,,,,,,,
1910/02/28,,,,,,,,,,,,,8.64646619E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.408,,,,,,,,
1910/03/31,,,,,,,,,,,,,8.70261039E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.408,,,,,,,,
1910/04/30,,,,,,,,,,,,,8.64646619E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.408,,,,,,,,
1910/05/31,,,,,,,,,,,,,8.64646619E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.31,,,,,,,,
1910/06/30,,,,,,,,,,,,,8.53416914E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.31,,,,,,,,
1910/07/31,,,,,,,,,,,,,8.53416914E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.408,,,,,,,,
1910/08/31,,,,,,,,,,,,,8.59032199E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.408,,,,,,,,
1910/09/30,,,,,,,,,,,,,8.59032199E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.408,,,,,,,,
1910/10/31,,,,,,,,,,,,,8.53416914E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.408,,,,,,,,
1910/11/30,,,,,,,,,,,,,8.53416914E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.408,,,,,,,,
1910/12/31,1.4923223,0.00067082,0.4445203,1.68897E-13,5.4623,1.7836711E-07,0.0018374502,,1.319322,0.1089879,,0.038487767,8.53416914E-11,,,,0.5460515,,,,0.0070543,0.0730739,,0.0005744058,,3.5779071,14.3544223,1.634003,,2.49986E-09,0.218595,,,,,0.2504803,6.3845,9.4363649,1.12807E-05,,2.6386E-07,9.31,3.8995406,0.013236438,,0.0094559,,,,
1911/01/31,,,,,,,,,,,,,8.59032199E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.31,,,,,,,,
1911/02/28,,,,,,,,,,,,,8.70261039E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.31,,,,,,,,
1911/03/31,,,,,,,,,,,,,8.7587546E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.31,,,,,,,,
1911/04/30,,,,,,,,,,,,,8.7587546E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.31,,,,,,,,
1911/05/31,,,,,,,,,,,,,8.8148988E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.31,,,,,,,,
1911/06/30,,,,,,,,,,,,,8.87105164E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.31,,,,,,,,
1911/07/31,,,,,,,,,,,,,8.87105164E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.408,,,,,,,,
1911/08/31,,,,,,,,,,,,,8.87105164E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.408,,,,,,,,
1911/09/30,,,,,,,,,,,,,8.9178356E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.506,,,,,,,,
1911/10/31,,,,,,,,,,,,,8.97397979E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.506,,,,,,,,
1911/11/30,,,,,,,,,,,,,9.08627684E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.506,,,,,,,,
1911/12/31,1.5371799,0.00069964,0.4627904,1.64427E-13,5.5464,1.8246278E-07,0.0020130028,,1.3049973,0.1103955,,0.040130522,9.19856524E-11,,,,0.5274906,,,,0.007178,0.0785416,,0.000553274,,3.6706215,14.4781673,1.6847729,,2.57985E-09,0.2581909,,,,,0.2449295,6.5753,9.742036,1.21353E-05,,2.8491E-07,9.506,3.8995406,0.014538002,,0.0099013,,,,
1912/01/31,,,,,,,,,,,,,9.19856524E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.702,,,,,,,,
1912/02/29,,,,,,,,,,,,,9.25470944E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.702,,,,,,,,
1912/03/31,1.5947825,,,,,,,,,,,,9.31085364E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.702,,,,,,,,
1912/04/30,,,,,,,,,,,,,9.31085364E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.702,,,,,,,,
1912/05/31,,,,,,,,,,,,,9.31085364E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.8,,,,,,,,
1912/06/30,1.6716414,,,,,,,,,,,,9.31085364E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.702,,,,,,,,
1912/07/31,,,,,,,,,,,,,9.36700649E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.702,,,,,,,,
1912/08/31,,,,,,,,,,,,,9.36700649E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.702,,,,,,,,
1912/09/30,1.761301,,,,,,,,,,,,9.36700649E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.8,,,,,,,,
1912/10/31,,,,,,,,,,,,,9.41379044E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.8,,,,,,,,
1912/11/30,,,,,,,,,,,,,9.46993463E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.8,,,,,,,,
1912/12/31,1.7356999,0.00070879,0.3943195,1.62145E-13,5.7985,1.8348202E-07,0.0024928464,,1.376697,0.1172903,,0.040130522,9.52607883E-11,,,,0.5601027,,,,0.0073018,0.0828287,,0.0005479515,,3.7330747,14.9112749,1.769723,,2.34251E-09,0.2978412,,,,,0.2354468,6.7116,9.9392432,1.32463E-05,,3.0699E-07,9.8,4.0214012,0.015219773,,0.010343,,,,
1913/01/31,,,,,,,,,,,,,9.52607883E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.8,,,,,,,,
1913/02/28,,,,,,,,,,,,,9.46993463E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.8,,,,,,,,
1913/03/31,1.6908423,,,,,,,,,,,,9.46993463E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.8,,,,,,,,
1913/04/30,,,,,,,,,,,,,9.46993463E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.8,,,,,,,,
1913/05/31,,,,,,,,,,,,,9.52607883E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.7,,,,,,,,
1913/06/30,1.7164434,,,,,,,,,,,,9.46993463E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.8,,,,,,,,
1913/07/31,,,,,,,,,,,0.0350788,,9.36700649E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.9,,,,,,,101.719,
1913/08/31,,,,,,,,,,,,,9.36700649E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.9,,,,,,,,
1913/09/30,1.6972982,,,,,,,,,,,,9.41379044E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,
1913/10/31,,,,,,,,,,,,,9.36700649E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,
1913/11/30,,,,,,,,,,,,,9.25470944E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1,,,,,,,,
1913/12/31,1.684442,0.0007116,0.3823549,1.64405E-13,5.9666,1.9746157E-07,0.0029960972,,1.4340721,0.130656,,0.040130522,9.19856524E-11,,,,0.5859266,,,,0.0073018,0.0853738,,0.0005347771,,3.7299859,15.3443825,1.8295742,,2.63298E-09,0.2518643,,,,,0.2312837,6.732,9.8505,1.2819E-05,,3.0759E-07,10,3.980781,0.01417,,0.01,,,,
1914/01/31,,,,,6.0506,,,,,,,,9.19856524E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,3.6102752,,,,,,,
1914/02/28,,,,,6.0506,,,,,,,,9.08627684E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.9,3.6102752,,,,,,,
1914/03/31,1.7164434,,,,6.0506,,,,,,,,9.08627684E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.9,3.6102752,,,,,,,
1914/04/30,,,,,5.9666,,,,,,,,8.97397979E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.8,3.6102752,,,,,,,
1914/05/31,,,,,5.8825,,,,,,,,9.08627684E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.9,3.6102752,,,,,,,
