, Full Market Value LOC U, Full Market Value LOC U, Full Market Value LOC U, Full Market Value LOC U, Full Market Value LOC U, Full Market Value LOC U, Full Market Value LOC U, Full Market Value LOC U, Full Market Value LOC U, Full Market Value LOC U, Full Market Value LOC U, Full Market Value LOC U, Full Market Value LOC U, Full Market Value LOC U, Full Market Value LOC U, Full Market Value LOC U, Full Market Value LOC U, Full Market Value LOC U, Full Market Value LOC U, Full Market Value LOC U, Full Market Value LOC U, 
Date, GDUA, GDNG, GDPY, GDKR, GDUY, GDGT, GDRO, GDAR, GDCR, GDAO, GDBY, GDJM, GDJO, GDKE, GDMA, GDPK, GDBS, GDHU, GDKZ, GDMY, GDMN, 
7/31/2009,3022.473, , ,6215.149,5524.723,1074.495, ,3252.074,1396.013, , ,2552.982, , , ,1094.508, ,1421.484, ,1928.961, , 
8/31/2009,3412.487, , ,6328.732,5611.453,1097.943, ,3331.396,1393.701, , ,2408.824, , , ,1281.743, ,1468.432, ,1940.493, , 
9/30/2009,3304.406, , ,6488.715,6279.767,1108.441, ,3921.913,1422.704, , ,2557.04, , , ,1326.602, ,1506.499, ,1942.961, , 
10/31/2009,3179.759, , ,6435.281,6388.733,1100.758, ,4151.865,1435.767, , ,2576.256, , , ,1379.336, ,1502.972, ,1952.988, , 
11/30/2009,3070.898, , ,6516.12,6518.422,1091.425, ,4040.054,1440.705, , ,2314.909, , , ,1349.79, ,1530.344, ,1964.941, , 
12/31/2009,3128.58, , ,6435.4,6435.306,1104.998, ,4188.786,1450.018, , ,2351.047, , , ,1259.024,297.869,1515.717, ,1965.798, , 
1/31/2010,3435.593, , ,6491.205,6399.893,1105.046, ,4505,1436.638, , ,2461.982, , , ,1278.508,303.812,1549.299, ,1904.006, , 
2/28/2010,3544.337, , ,6566.408,6443.964,1123.406, ,4356.264,1438.451, , ,2735.324, , , ,1306.743,306.444,3568.888, ,1911.828, , 
3/31/2010,3210.002, , ,6559.278,6688.832,1135.591, ,4903.699,1170.829, , ,2901.477, , , ,1410.477,307.011,3703.397, ,1910.358, , 
4/30/2010,3243.798, , ,6570.319,6738.891,1139.108, ,4989.231,1185.142, , ,2972.131, , , ,1440.336,314.821,3682.156, ,1915.101, , 
5/31/2010,3129.599, , ,6480.73,6590.604,1123.3, ,4557.403,1188.205, , ,2428.883, , , ,1376.04,302.473,3538.545, ,1907.121, , 
6/30/2010,3093.243, , ,6576.447,6805.311,1140.273, ,5844.069,1201.893, , ,2434.042, , , ,1400.336,314.264,3538.599, ,1915.591, , 
7/31/2010,3292, , ,6695.922,7058.48,1136.896, ,6808.096,1188.263, , ,2516.998, , , ,1438.758,310.586,3545.894, ,1312.024, , 
8/31/2010,3299.656, , ,6874.749,7368.662,1145.068, ,6775.09,1194.076, ,1010.906,2540.078, , , ,1380.243,326.493,3582.943, ,1327.516, , 
9/30/2010,5283.014, , ,6894.855,7342.58,1164.666, ,7189.413,1206.204, ,1050.197,2529.597, , , ,1393.227,322.587,3704.807, ,1336.295, , 
10/31/2010,5334.018, , ,6821.24,7623.102,1169.264, ,8154.497,1215.455, ,1046.489,2580.615, , , ,1430.836,333.325,3861.301, ,1343.462, , 
11/30/2010,5162.246, , ,6671.276,7231.229,790.046, ,7701.308,1208.83, ,1037.181,2571.821, , , ,1383.79,326.137,3528.815, ,1330.541, , 
12/31/2010,5351.377, , ,6565.73,6857.582,776.668, ,7942.753,1202.831, ,1059.972,2530.792,719.268, , ,1357.774,311.939,3483.389, ,1301.22, , 
1/31/2011,5361.435,492.781, ,6627.899,6859.349,761.265, ,7613.17,1163.513, ,1809.758,2545.498,687.003, , ,1266.633,314.612,3521.114, ,1318.837, , 
2/28/2011,6871.718,494.344, ,6598.916,6856.107,761.162, ,7520.439,908.636, ,1758.267,2964.44,695.049, , ,1295.368,312.129,3577.268, ,1314.616, , 
3/31/2011,6998.527,503.906, ,6590.847,6867.376,764.209, ,7729,909.95, ,1615.635,3027.094,697.471, , ,1275.977,318.837,7328.762, ,1319.42, , 
4/30/2011,7099.681,523.719, ,6564.032,6963.554,754.9, ,7763.336,912.948, ,1698.533,3066.747,718.268, , ,1362.336,322.744,8100.458, ,1337.162, , 
5/31/2011,7011.144,529.031, ,6637.643,7039.385,756.896, ,7735.546,915.947, ,1630.542,3115.276,708.409, , ,1304.415,321.637,8263.818, ,1352.116, , 
6/30/2011,7745.921,538.094, ,6627.986,7182.803,759.793, ,7692.679,921.57, ,1668.8,3091.914,717.357, , ,1271.774,326.366,8321.99, ,1311.833, , 
7/31/2011,7902.717,532.181, ,6733.092,7270.996,742.215, ,7779.601,901.513, ,1632.458,3067.099,721.692, , ,1309.508,332.612,8209.599, ,3364.627, , 
8/31/2011,7724.763,531.844, ,6769.29,7443.613,742.112, ,7281.449,903.636, ,1526.767,3011.69,719.802, , ,1285.243,335.373,8159.271, ,3402.953, , 
9/30/2011,6866.309,495.906, ,6640.608,6982.667,740.509, ,6082.325,881.2, ,1304.025,2882.844,701.224, , ,1180.352,334.587,7582.349, ,3354.74, , 
10/31/2011,7278.792,541.219, ,6690.902,7438.462,733.299, ,6855.289,886.323, ,1557.283,2988.31,731.772, , ,1205.086,342.229,7563.583, ,3431.819, , 
11/30/2011,6710.046,532.156, ,6677.416,7424.53,745.796, ,6405.661,891.072, ,1588.542,2966.526,699.034, , ,1153.04,334.537,7258.818, ,3389.003, , 
12/31/2011,6701.796,534.344, ,6701.82,6534.118,747.493, ,6451.948,898.695, ,1629.8,2892.539,705.206, , ,1133.274,340.79,7105.302, ,3390.292, , 
1/31/2012,6810.238,525.281, ,6734.173,6504.495,743.115, ,7083.082,875.388, ,1710.258,2869.474,707.628, , ,1095.008,345.362,7314.286, ,3388.491, , 
2/29/2012,7011.887,538.719, ,6727.048,6532.933,747.062,2322,6973.23,616.903, ,1702.767,2917.565,713.799, , ,1143.993,351.6,7443.896, ,3430.625, , 
3/31/2012,6666.747,554.656, ,6716.058,6525.735,748.534,2374.031,6578.541,605.665, ,1677.825,2961.531,731.221, , ,1178.602,351.087,7186.991, ,3454.415, , 
4/30/2012,7029.167,555.594, ,6706.662,6611.464,739.674,2397.938,6359.228,602.861, ,1725.283,2956.122,750.143, , ,1212.086,357.325,7514.208, ,3484.838, , 
5/31/2012,6735.522,546.531, ,6699.532,6436.561,732.446,2302.481,5365.121,604.058, ,1710.792,2937.401,736.534, , ,1207.04,345.637,7179.303, ,3496.561, , 
6/30/2012,5925.051,553.094, ,5704.388,6746.377,1473.813,2406.375,5856.025,610.629, ,1784.3,2911.164,728.456, , ,1218.524,350.375,7738.032, ,3472.343, , 
7/31/2012,8015.935,545.281, ,5773.94,7100.282,1500.314,2452.781,6000.091,604.082, ,1782.258,2915.724,737.628, , ,1250.758,357.362,8024.286, ,3491.331, , 
8/31/2012,8165.152,566.844, ,5812.071,7119.596,1223.628,2451.375,6175.34,607.278,1035.417,1749.367,2914.878,737.424, , ,1287.243,360.6,8327.021, ,3506.324, , 
9/30/2012,10170.147,570.906, ,5844.429,7114.187,1222.216,2554.031,6910.386,599.977,1106.25,1800.575,2899.094,744.346, , ,1303.602,363.837,8398.109, ,3545.605, , 
10/31/2012,10612.294,584.969, ,5767.647,7121.26,1250.249,2634.188,6102.677,608.736,1132.083,1838.283,2895.185,744.143, , ,1382.586,370.825,8666.058, ,3547.425, , 
11/30/2012,11953.453,595.281, ,5798.823,7098.094,1220.712,2705.681,5819.873,1610.738,1112.917,1851.742,2880.539,731.659, , ,1380.165,365.512,8599.278, ,3568.001, , 
12/31/2012,11847.756,605.594, ,5770.173,7102.807,1208.751,2794.5,6406.303,1614.976,1115,1915.2,2824.352,731.081, ,1522.639,1394.274,368.375,8679.677, ,3544.396,1480.191, 
1/31/2013,11934.419,597.781,494.135,5759.69,6755.26,1246.689,2782.361,5809.915,1645.471,1142.083,1953.758,2807.224,737.628, ,1540.972,1381.133,374.612,8619.911, ,3512.217,1458.681, 
2/28/2013,13107.406,580.594,491.063,5790.806,6738.077,1904.347,4163.465,5291.727,1633.834,1092.917,1906.017,2841.346,739.299, ,1539.306,1366.743,375.75,11674.823, ,3514.379,1449.045, 
3/31/2013,12841.636,583.406,506.24,5762.951,6664.838,1921.342,4117.098,5209.448,1358.012,1113.75,1921.025,2857.031,740.596, ,1538.139,1323.727,378.837,11039.156, ,3511.818,1438.16, 
4/30/2013,13970.626,596.219,516.167,4108.067,6971.135,1968.018,4358.041,5675.071,2398.4,1113.333,1950.783,2891.56,756.143, ,1583.472,1423.336,382.825,12018.443, ,3530.273,1460.399, 
5/31/2013,14047.564,581.531,503.094,4031.665,6353.899,1906.35,4203.335,5769.398,2322.565,1072.917,1961.542,2904.714,744.034, ,2221.561,1467.04,364.387,11719.381, ,3517.64,1455.139, 
6/30/2013,11904.79,536.844,492.521,3935.627,5942.987,1775.407,4017.708,5370.184,2212.356,1036.25,1867.3,2763.414,735.206, ,1952.533,1416.774,356.375,11388, ,3428.149,1360.503, 
7/31/2013,11902.274,1551.441,460.385,3963.257,6059.859,1826.364,4080.09,5687.901,2202.917,1082.083,1840.258,2809.111,745.128, ,2015.208,1488.508,346.112,11422.24, ,3420.598,1324.462, 
8/31/2013,11605.393,1548.42,457.313,3954.719,6423.989,1765.334,3911.285,5579.319,2111.77,1062.917,1678.767,2803.815,751.299, ,1894.583,1452.493,340.35,11205.251, ,3389.433,1260.451, 
9/30/2013,11072.456,1572.274,457.99,3969.017,6760.286,1798.416,4029.715,6060.762,2107.185,1081.25,1744.025,2800.406,757.471, ,2021.758,1467.727,340.587,11436.309, ,3429.156,1320.191, 
10/31/2013,11604.452,1623.003,478.667,3969.929,6918.853,1840.893,4114.89,6617.201,2196.351,1097.083,1837.533,2794.685,763.643, ,2107.083,1509.961,342.325,11742.461, ,3441.906,1378.431, 
11/30/2013,11335.526,1602.483,476.844,3951.772,6559.389,1777,4061.015,7336.805,2137.392,1084.167,1834.502,2812.151,752.284, ,2057.708,1479.165,333.637,13596.288, ,3451.444,1325.92, 
12/31/2013,14997.989,1610.087,477.521,3892.499,6604.666,1783.732,4085.515,8205.641,2130.932,1090,1878.8,2764.683,753.956, ,2019.583,1488.024,329.375,13753.924, ,3417.461,1296.285, 
1/31/2014,14287.841,1553.416,481.635,3950.347,6575.034,1788.314,6020.953,7234.738,2075.104,1079.583,1856.758,2814.818,754.503, ,2056.458,1517.258,619.831,13600.247, ,3410.754,1256.962, 
2/28/2014,14492.431,1548.42,496.313,3988.782,6727.315,1817.909,6206.495,8327.1,2133.02,1081.667,1830.767,2847.815,761.424, ,2161.958,1556.243,627.806,12412.059, ,3428.901,1265.451, 
3/31/2014,14869.156,1579.899,499.24,3985.764,6845.08,1881.572,6209.599,9040.614,2151.873,1102.5,1859.525,2902.344,760.284, ,2182.708,1548.227,635.631,15347.671, ,3432.058,1275.191, 
4/30/2014,13636.494,1601.128,500.542,3948.023,6969.727,1878.28,6406.703,9237.904,3112.851,1099.583,1851.783,2967.216,765.518, ,2183.958,3553.975,650.656,15789.049, ,3435.138,1331.181, 
5/31/2014,14919.716,1643.733,518.094,3995.703,7191.629,1935.105,6548.679,9097.51,3296.975,1105.417,1930.742,3001.776,756.221, ,2301.548,3699.97,657.656,16147.623, ,3456.473,1408.42, 
6/30/2014,15226.397,1650.837,518.021,5061.988,8131.92,1891.107,6556.086,9556.11,3289.724,1098.95,1959.6,2659.302,757.706,2072.826,2244.868,3668.121,663.081,16347.778, ,2159.899,1353.785, 
7/31/2014,15230.948,1619.641,509.135,5081.812,8108.82,1915.739,6532.791,10249.429,3244.104,1098.333,1920.258,3514.589,761.065,2120.893,2253.798,3750.597,664.831,16248.425, ,2127.474,1328.212, 
8/31/2014,14044.063,1628.52,1594.451,5184.665,8371.836,1937.584,6553.37,3436.849,3322.853,1098.517,838.961,3556.542,764.799,2164.16,2290.208,3690.548,666.506,16364.301, ,2143.762,1356.701, 
9/30/2014,13187.711,1613.939,1574.462,5094.633,7998.831,1948.391,6454.804,3685.786,3190.977,1087.05,863.928,3555.947,766.846,2128.826,2267.383,3637.349,664.431,15967.409, ,2135.93,1376.441, 
10/31/2014,13584.432,1609.253,1597.722,5126.099,8181.417,1942.593,6584.391,3707.245,3229.726,1083.333,880.054,3604.55,772.268,2162.368,2324.658,3655.35,676.231,16227.533,2443.797,2143.019,1391.181, 
11/30/2014,12026.182,1598.133,1602.983,5166.392,8240.062,1944.025,6676.095,878.262,3219.725,1041.067,872.861,3626.412,0,2989.681,2368.021,3680.07,675.356,16492.851,2421.453,2154.007,1395.92, 
12/31/2014,7605.592,1542.587,1606.243,5146.733,8222.612,1912.28,6719.141,836.44,3117.224,1003.75,764.348,3532.259, ,2857.905,2296.356,4626.421,681.531,16433.113,2342.234,2145.919,1333.785, 
1/31/2015,6455.633,1427.086,1645.216,5350.362,8646.849,1977.249,6956.541,0,3114.229,984.583,632.994,3550.945, ,2848.661,2432.396,4697.222,673.216,17124.154,2268.141,2125.578,1291.962, 
2/28/2015,5316.213,1480.295,1620.076,5221.19,9686.83,1964.884,6814.924, ,3234.103,992.917,646.961,3615.863, ,2902.103,2417.752,4706.208,679.631,17063.943,2323.672,2113.562,1331.701, 
3/31/2015,5003.804,1521.249,1625.212,5250.598,9721.756,1958.016,6757.674, ,4290.255,1007.08,739.928,3659.358, ,2909.359,2419.112,4765.374,683.931,16773.725,2294.748,2123.37,1316.441, 
4/30/2015,5798.284,1599.449,1906.576,5165.194,9606.279,1953.768,6723.44, ,4269.781,1046.203,748.494,3678.979, ,2949.799,2382.773,4313.443,692.356,16863.287,2385.517,3627.564,1390.556, 
5/31/2015,5893.272,1575.608,1905.765,5125.58,9545.294,1937.6,6695.065, ,4139.808,1023.617,787.661,3725.546, ,2947.431,2404.248,4281.381,686.231,16709.243,2350.828,3642.803,1414.67, 
6/30/2015,5645.269,1562.087,1842.155,5019.598,9136.185,1897.032,6476.574, ,4113.959,1007,794.228,3737.526, ,2798.441,2294.925,4278.933,689.031,16414.59,2295.359,3608.927,1395.035, 
7/31/2015,6482.719,1494.496,1854.707,5075.357,9182.43,1896.322,6552.42, ,4075.492,1001.783,803.874,5702.574, ,2736.386,2296.694,4266.611,682.081,16546.84,6214.233,2365.809,1339.462, 
8/31/2015,7901.594,1446.48,1793.946,5089.999,8868.738,1852.114,6476.262, ,4033.643,974.367,787.697,5644.266, ,2718.191,2278.699,4259.163,679.631,16539.173,6129.607,2312.542,1262.951, 
9/30/2015,8572.812,1414.474,1758.936,5106.618,8564.497,1865.191,6510.224, ,3795.38,952.25,810.928,5683.386, ,2578.791,2290.006,4259.341,683.331,16321.45,6051.425,2301.79,1303.951, 
10/31/2015,8445.375,1483.753,1825.976,5059.491,10010.534,1877.318,6609.636, ,3851.969,987.083,843.502,5715.28, ,2644.476,2303.025,4797.388,686.356,16585.246,6245.071,2315.185,1332.36, 
11/30/2015,11541.138,1478.733,1775.115,5042.157,9936.132,1882.35,6613.102, ,3778.245,2438.286,859.021,5734.156,508.661,2622.521,2256.131,4710.232,670.856,16566.745,6426.869,2333.086,1300.67, 
12/31/2015,11007.919,1421.962,1750.955,4473.47,9716.932,1845.632,6581.041, ,3695.459,2325.13,848.652,5588.866,513.839,2460.405,2212.757,4650.78,674.031,16535.275,6301.937,2297.255,1263.545, 
1/31/2016,11385.315,1393.916,1756.857,4599.558,9687.686,1834.054,6607.243, ,3702.367,2178.993,820.858,5530.722,507.675,2509.141,2242.658,4648.764,658.981,16539.985,6215.583,2355.429,1186.922, 
2/29/2016,10636.91,1409.695,1751.696,4684.415,9987.153,1843.289,6605.152, ,3745.206,2169.747,831.041,5645.119,512.097,2594.691,2310.175,4685.668,661.406,15776.741,6396.301,2387.642,1127.961, 
3/31/2016,11561.033,1454.774,2425.969,4682.699,10233.994,1921.357,6632.724, ,3909.13,2278.615,844.928,5720.298,534.024,2670.121,2341.756,4848.444,658.731,15733.191,6538.57,2450.38,1254.421, 
4/30/2016,12135.956,1475.623,2455.309,4611.829,10328.585,1931.667,6655.588,16818.336,3965.094,2424.75,856.894,5701.622,535.951,2685.221,2382.823,4778.983,663.856,15761.891,6718.171,3916.983,1793.922, 
5/31/2016,12377.701,1491.428,2470.399,4674.607,10301.705,2614.85,6637.32,29477.815,3947.933,2291.337,859.861,5765.379,536.628,2644.931,2372.531,4810.642,661.856,15735.308,6703.114,3925.581,1833.162, 
6/30/2016,12838.528,1520.602,2563.638,4774.47,10703.29,2666.057,6751.424,29124.041,4220.147,2330.399,860.428,5338.268,540.431,2596.545,2386.853,3993.98,665.781,15910.034,7080.522,4026.958,1855.853, 
7/31/2016,13074.596,1492.191,2614.09,4829.128,12075.484,2778.389,6833.48,32222.03,4400.492,2265.535,836.274,5515.664,538.97,2667.536,2482.881,4172.711,661.456,16065.078,7059.778,4062.041,1972.962, 
8/31/2016,12628.66,1523.46,2657.73,4821.886,12453.709,2772.684,6884.963,33199.644,4543.956,2294.508,842.961,6025.511,544.472,2751.428,2501.712,4223.188,668.756,16243.001,7341.776,4186.553,1834.532, 
9/30/2016,12562.863,1517.974,2643.969,4788.369,12285.629,2758.841,6917.424,33462.875,4444.13,2302.673,850.528,6073.083,542.884,2783.446,2479.696,4146.205,671.181,16258.392,7392.06,4149.121,1939.168, 
10/31/2016,12784.69,1509.088,2580.923,4630.229,11999.166,2710.871,6798.27,32279.781,4299.414,2294.856,858.563,5967.14,530.326,2834.896,2481.382,5178.704,677.656,16171.615,7191.66,4010.423,1933.782, 
11/30/2016,12226.204,1482.878,2404.174,4455.197,11095.322,2502.885,6477.727,29895.869,3951.025,2087.65,857.61,5665.009,1460.25,2743.394,2325.859,5094.009,645.881,15590.118,6819.469,3762.971,1819.532, 
12/31/2016,12826.371,1535.862,2458.239,4411.73,11048.056,2545.985,6463.016,30839.438,3960.522,2168.855,855.788,5806.605,1472.784,2655.693,2296.663,5115.022,637.677,15587.753,6969.607,3779.746,1886.798, 
1/31/2017,12772.376,1504.686,2459.804,5400.174,11325.213,2571.85,6469.296,37676.939,4115.212,2174.191,0,5837.893,1455.24,2724.223,2338.995,5217.417,624.667,15638.153,6944.463,3842.201,1419.542, 
