date,Brazil,Australia,Canada,Chile,China,Colombia,EMU,Indonesia,India,Japan,Korea,Malaysia,Mexico,Norway,New Zealand,Philippines,Poland,Russia,South Africa,Singapore,Sweden,Switzerland,Taiwan,Thailand,Turkey,UK,USA
20090120,0.112566,0.040830,0.014475,0.047300,0.014800,0.067900,0.029235,0.110030,0.048600,0.009265,0.033400,0.030300,0.075121,0.035875,0.040875,0.039250,0.041261,0.165000,0.083400,0.019300,0.027265,0.017800,0.013600,0.028300,0.144600,0.029150,0.020785
20090121,0.112880,0.040950,0.014525,0.047500,0.016900,0.067500,0.029145,0.109971,0.048600,0.009020,0.033200,0.029300,0.073618,0.035250,0.040550,0.039500,0.041733,0.162000,0.082350,0.018800,0.026835,0.017600,0.013200,0.027300,0.143900,0.029290,0.020755
20090122,0.112270,0.041300,0.015570,0.047400,0.017300,0.068000,0.029620,0.109994,0.048000,0.009175,0.032600,0.027500,0.072317,0.034850,0.040600,0.040250,0.042925,0.163000,0.081850,0.018900,0.026550,0.017600,0.013200,0.026400,0.145000,0.030050,0.022155
20090123,0.115323,0.039875,0.016940,0.047500,0.016500,0.071300,0.030280,0.110091,0.047000,0.009200,0.031900,0.027000,0.072912,0.035375,0.039950,0.040000,0.043620,0.165500,0.081600,0.019000,0.027135,0.017590,0.013000,0.026650,0.145400,0.030410,0.022990
20090126,0.118446,0.039955,0.018025,0.047800,0.016500,0.072000,0.031225,0.110091,0.047000,0.009520,0.031900,0.027000,0.074613,0.036650,0.039355,0.040500,0.043297,0.163000,0.081600,0.019000,0.029195,0.018625,0.013000,0.026650,0.142500,0.030485,0.022957
20090127,0.115943,0.040250,0.018460,0.047600,0.016500,0.071800,0.030880,0.109918,0.047000,0.009625,0.031900,0.027000,0.075417,0.036200,0.039850,0.040375,0.042724,0.155500,0.081600,0.019000,0.029075,0.018100,0.013000,0.026650,0.144600,0.030405,0.022998
20090128,0.115952,0.040350,0.018810,0.047000,0.016500,0.070700,0.030420,0.110014,0.048100,0.009525,0.032000,0.026950,0.076017,0.035650,0.040050,0.040125,0.043174,0.161500,0.081400,0.019200,0.028575,0.018000,0.013000,0.026600,0.142500,0.030010,0.022637
20090129,0.118380,0.039150,0.018620,0.046600,0.016500,0.075000,0.030400,0.112478,0.047400,0.009425,0.032100,0.027550,0.076016,0.035900,0.039075,0.040000,0.044046,0.162500,0.080900,0.019300,0.028603,0.017850,0.013000,0.027900,0.140800,0.029780,0.023595
20090130,0.117604,0.038450,0.019140,0.046500,0.016500,0.075000,0.030170,0.112513,0.048700,0.009450,0.032700,0.028050,0.076576,0.035375,0.038700,0.039500,0.044608,0.150000,0.080900,0.019700,0.028775,0.017600,0.013000,0.028300,0.142100,0.029655,0.024298
20090202,0.116080,0.038250,0.018785,0.046500,0.016800,0.076500,0.030280,0.123165,0.048400,0.009440,0.033050,0.028050,0.076576,0.035450,0.039680,0.039500,0.044472,0.149700,0.080850,0.020250,0.028440,0.017100,0.013400,0.029000,0.143300,0.030010,0.024188
20090203,0.116045,0.039475,0.019080,0.043000,0.019600,0.076000,0.030580,0.113286,0.048400,0.009375,0.033500,0.028400,0.077622,0.035750,0.039700,0.039375,0.045279,0.152500,0.081100,0.019950,0.028150,0.017400,0.013550,0.028700,0.142300,0.030040,0.024740
20090204,0.117246,0.040350,0.019565,0.043000,0.020800,0.077500,0.029985,0.111933,0.048400,0.009225,0.033700,0.028750,0.078222,0.036250,0.040350,0.040500,0.047202,0.150300,0.082200,0.020550,0.029100,0.017375,0.013500,0.029000,0.141500,0.030583,0.025540
20090205,0.117561,0.041020,0.018635,0.044800,0.023000,0.080400,0.030020,0.109466,0.049200,0.009350,0.034850,0.028550,0.077821,0.036455,0.040500,0.041250,0.048125,0.148000,0.081200,0.020800,0.027795,0.017175,0.013350,0.028700,0.144000,0.030810,0.025767
20090206,0.117316,0.042959,0.017510,0.043400,0.023300,0.077500,0.030030,0.108312,0.048400,0.009350,0.034750,0.028450,0.078221,0.036675,0.040500,0.041500,0.047015,0.155500,0.082300,0.020350,0.028325,0.017065,0.013100,0.028000,0.142700,0.030735,0.025560
20090209,0.119329,0.042815,0.018490,0.044500,0.022800,0.076400,0.030200,0.110705,0.048200,0.009175,0.034500,0.028450,0.078624,0.037100,0.041200,0.041375,0.046008,0.157000,0.081100,0.020450,0.028250,0.017350,0.013100,0.028000,0.141900,0.030895,0.026500
20090210,0.119467,0.041525,0.018995,0.044200,0.023600,0.080200,0.029580,0.110658,0.047900,0.008990,0.034550,0.028350,0.080825,0.036838,0.041000,0.041375,0.046161,0.150500,0.082800,0.020000,0.027358,0.017100,0.013200,0.027900,0.141400,0.030275,0.025200
20090211,0.118648,0.039900,0.018350,0.043800,0.016900,0.078600,0.028925,0.110645,0.047900,0.008728,0.033000,0.029450,0.080728,0.035900,0.040400,0.041125,0.047540,0.150500,0.083050,0.019700,0.025840,0.016800,0.012950,0.027600,0.141700,0.028603,0.024355
20090212,0.119168,0.039670,0.018355,0.042500,0.019800,0.083400,0.028120,0.109738,0.047500,0.008520,0.032650,0.030200,0.081126,0.036050,0.039875,0.041000,0.048762,0.157000,0.084100,0.019550,0.025690,0.016350,0.012500,0.028000,0.143900,0.028460,0.024493
20090213,0.116223,0.040850,0.018615,0.041300,0.019800,0.079900,0.028605,0.118775,0.047500,0.008710,0.032350,0.030000,0.078028,0.035850,0.040000,0.041000,0.047946,0.152000,0.082450,0.019550,0.026450,0.016950,0.012250,0.027800,0.143200,0.028965,0.025667
20090216,0.117476,0.041080,0.018610,0.041300,0.021000,0.079000,0.028100,0.118775,0.047500,0.008700,0.032250,0.030200,0.078027,0.035300,0.040450,0.041000,0.049778,0.152000,0.083100,0.019800,0.026160,0.016550,0.012200,0.027200,0.143200,0.029060,0.025950
20090217,0.117546,0.039500,0.017765,0.041000,0.021300,0.078600,0.027405,0.148355,0.049400,0.008250,0.034000,0.031700,0.078923,0.035155,0.040150,0.041750,0.052691,0.155000,0.085750,0.019100,0.025028,0.016390,0.011900,0.027300,0.149400,0.029325,0.024545
20090218,0.117522,0.039975,0.018390,0.039700,0.021500,0.079000,0.027970,0.143214,0.049000,0.008390,0.033700,0.032000,0.078224,0.035200,0.039900,0.042000,0.051899,0.154000,0.085550,0.019300,0.025015,0.016275,0.011500,0.027500,0.147800,0.030400,0.024750
20090219,0.116035,0.040570,0.018335,0.040000,0.020900,0.077000,0.028590,0.148277,0.049000,0.008420,0.034500,0.031900,0.076922,0.036350,0.040200,0.042250,0.050623,0.155000,0.083600,0.019800,0.025400,0.016875,0.011600,0.027700,0.146000,0.030210,0.024790
20090220,0.117020,0.041020,0.018245,0.040300,0.021200,0.077500,0.027750,0.150795,0.049000,0.008500,0.035100,0.031450,0.080731,0.035875,0.040400,0.042750,0.050685,0.155000,0.082300,0.020000,0.024203,0.016600,0.011900,0.027700,0.144000,0.030220,0.023943
20090223,0.117020,0.040900,0.018400,0.038800,0.021000,0.078500,0.028145,0.140771,0.049000,0.008450,0.034900,0.031400,0.083333,0.036100,0.040275,0.043750,0.050008,0.154996,0.081750,0.020400,0.024070,0.017150,0.012200,0.027100,0.145400,0.030525,0.024433
20090224,0.117020,0.040830,0.018670,0.034400,0.020200,0.078000,0.027535,0.140739,0.049200,0.008428,0.034500,0.031150,0.081926,0.035650,0.040050,0.045250,0.049773,0.151000,0.081900,0.020150,0.023455,0.017200,0.011800,0.026600,0.146500,0.030130,0.024223
20090225,0.117120,0.042570,0.019960,0.034300,0.020200,0.077800,0.027080,0.135731,0.051000,0.008900,0.034350,0.029100,0.082224,0.035250,0.040530,0.044250,0.050020,0.150922,0.081600,0.020200,0.023910,0.017750,0.011700,0.027400,0.148200,0.030300,0.026025
20090226,0.114135,0.042000,0.019720,0.035300,0.020100,0.075200,0.028305,0.143286,0.050300,0.008725,0.033900,0.030550,0.082221,0.036200,0.040450,0.044500,0.049615,0.156900,0.082650,0.020650,0.025050,0.018725,0.011850,0.028800,0.149000,0.031200,0.027060
