date,AUSTRALIA,AUSTRIA,BELGIUM,BRAZIL,CHILE,CHINA,COLOMBIA,CZECH REPUBLIC,DENMARK,EGYPT,FINLAND,FRANCE,GERMANY,GREECE,HONG KONG,HUNGARY,INDIA,INDONESIA,IRELAND,ITALY,JAPAN,MALAYSIA,MEXICO,NETHERLANDS,NEW ZEALAND,NORWAY,PHILIPPINES,POLAND,PORTUGAL,SINGAPORE,SOUTH AFRICA,SOUTH KOREA,SPAIN,SWEDEN,SWITZERLAND,TAIWAN,THAILAND,TURKEY,UNITED KINGDOM
1990-10-19,0.0088632564,,,,,,,,0.0100379971,,,,,,0.0139413352,,,,,,0.0181446042,0.016753148500000002,,,,0.0258255173,,,,0.0316170557,,0.047339908099999994,,-0.0024241379999999997,0.0072739778,0.0178973351,0.0044885093,,0.0031282964
1990-10-22,0.001063242,,,,,,,,0.0069384001,,,,,,0.007594134399999999,,,0.0136495601,,,0.0249048914,0.0373769766,,,,0.0185565094,,,,0.0355689172,,0.066562325,,0.030483493599999998,-0.003972941,0.0446181814,0.041377451,,0.0055143998
1990-10-23,0.0110950045,,,,,,,,0.0082350425,,,,,,0.0204837454,,,-0.010499159,,,,0.0241502666,,,,0.0037647585999999998,,,,0.039914441099999996,,0.0453122878,,0.0091873428,0.006934709,0.0326357951,,,0.011061859299999999
1990-10-24,-0.004576548,,,,,,,,0.0041719860999999995,,,,,,-0.01155602,,,0.0143238915,,,-0.009137747,0.007008188,,,,-0.010523688,,,,-0.000136772,,0.041561926400000004,,-0.007806683000000001,0.000104019,0.0555662313,0.0413268658,,-0.006448511999999999
1990-10-25,-0.000595442,,,,,,,,0.0022707679000000002,,,,,,0.0031907192,,,0.0296208406,,,0.0233406352,0.005578365500000001,,,,-0.005554265,,,,-0.003590225,,-0.032633183999999996,,0.0011466121,-0.007859851999999999,,-0.007592173000000001,,-0.008665523
1990-10-26,-0.016207258000000002,,,,,,,,-0.007139271,,,,,,,,,0.0579782056,,,-0.011415772,-0.019117154,,,,-0.011672061999999999,,,,-0.022671051,,-0.048601624,,-0.012016481,-0.018098571,-0.051718204000000004,-0.011988996000000002,,-0.0117456
1990-10-29,-0.005241039,,,,,,,,-0.0037999,,,,,,0.0039241173,,,0.0171500799,,,0.008226182,0.0039844586999999996,,,,-0.016796224,,,,-0.004482517,,-0.004808321,,-0.010443061,-0.0048325320000000005,0.0674041508,0.005056007899999999,,-0.00012631399999999998
1990-10-30,-0.01098364,,,,,,,,-0.004960747,,,,,,-0.019507418999999998,,,-0.054527453,,,-0.0058465719999999995,-0.011842196000000001,,,,0.0042161266999999995,,,,-0.015793841,,-0.018369845,,-0.015020886,-0.00759844,0.0091352373,-0.025658864,,-0.012500856000000001
1990-10-31,-0.00314266,,,,,,,,0.0025721943,,,,,,-0.002624098,,,-0.017530939,,,-0.005283849,-0.010031682,,,,-0.006670298000000001,,,,-0.013012112,,-0.032249397,,-0.008165450999999999,-0.006466039,,-0.04071815,,0.0068353174
1990-11-01,-0.015323588999999999,,,,,,,,-0.005816475,,,,,,-0.005607688,,,-0.000757535,,,-0.032758701,-0.018108981,,,,-0.013702355,,,,-0.016476948,,0.0441616533,,-0.007020979,-0.015619922,-0.051652127,0.009216778,,-0.010416468
1990-11-02,-0.009488964,,,,,,,,-0.004268235,,,,,,0.003594001,,,0.0125569113,,,-0.0023538260000000003,-0.002443606,,,,-0.006169938000000001,,,,-0.0046173659999999995,,-0.000426312,,-0.007132514,0.0042864783,-0.010200034,0.006348549,,0.0004189821
1990-11-05,0.0137360354,,,,,,,,-0.00359508,,,,,,-0.005354258000000001,,,-0.007534157,,,0.0079470127,0.0027794056,,,,-0.006309316,,,,-0.001826527,,0.0053526715,,-0.002686483,-0.001871816,0.067101902,0.024634728999999998,,0.008610778199999999
1990-11-06,0.0025893758,,,,,,,,-0.005506698000000001,,,,,,0.0003072458,,,0.0014768857,,,-0.011665501000000002,-0.011326805,,,,-0.00952491,,,,-0.001774068,,-0.010731705,,-0.00012998100000000001,-0.009809702,0.0077809804,-0.014271255,,0.0087199854
1990-11-07,0.0154841427,,,,,,,,-0.0038943759999999997,,,,,,-0.0028181409999999997,,,-0.0040609240000000005,,,-0.016215946999999998,-0.00258107,,,,0.0006417615,,,,-0.006251945,,0.0316172277,,-0.01688304,-0.003975866,0.057118620099999996,0.0021289611,,-0.004715583
1990-11-08,0.0088112842,,,,,,,,-0.004355311,,,,,,-0.005337811,,,-0.007921487,,,-0.017954354,-0.006764443,,,,-0.005010165,,,,-0.013737871,,-0.021207785,,-0.01782365,-0.003764369,-0.032665183,-0.003253282,,-0.010498395
1990-11-09,-0.011413578999999998,,,,,,,,-0.004065543,,,,,,-0.0034073529999999997,,,0.0034252542,,,-0.007782591,-0.006791786,,,,-0.000803543,,,,-0.004672626,,-0.009418655,,0.00012644120000000002,0.0019645189,-0.014233023999999999,0.0016461585,,0.0033891751
1990-11-12,0.005749900600000001,,,,,,,,2.4924257999999996e-06,,,,,,0.004820874,,,-0.004368282,,,,0.004569226500000001,,,,-0.0028488429999999998,,,,0.0012140335000000002,,-0.00471027,,0.012094936200000002,0.0105251246,,-0.001377502,,0.005735749
1990-11-13,0.0108571132,,,,,,,,0.0015556267,,,,,,0.014719199799999999,,,-0.001621853,,,0.0377436409,0.0051481117,,,,0.0103573483,,,,0.0121545611,,0.0134851647,,0.017166806399999998,0.005309191800000001,0.0671316591,0.0012765717999999998,,0.0025901437
1990-11-14,-0.001260249,,,,,,,,-0.006722408000000001,,,,,,0.003390706,,,-6.3489e-05,,,-0.00093527,0.0001645985,,,,-0.017010093,,,,0.0038703203999999997,,-0.0125124,,-0.025912846,-0.00466965,0.0337517964,-0.011881278,,-0.0052519590000000005
1990-11-15,-0.000910343,,,,,,,,-0.0067687369999999995,,,,,,-0.005906853,,,-0.01339905,,,-0.015039133,-0.00053583,,,,-0.008323246999999999,,,,-0.001695365,,-0.00791572,,0.0033884533,-0.0012851989999999999,0.0285858778,0.0049920592,,0.0065635693000000005
1990-11-16,-0.002475722,,,,,,,,0.0023469358,,,,,,0.0042888777,,,0.0044522595,,,-0.014485455,0.0026238562,,,,-0.014306073,,,,-0.004334187,,,,-0.003750115,-0.006036264,-0.025404654,0.0004100314,,0.0033056911
1990-11-19,0.0059978048,,,,,,,,0.0051927442,,,,,,0.008222784200000001,,,-0.005923517,,,0.012429572,0.016293515,,,,-0.024349429,,,,0.0026257201000000003,,-0.033498072000000004,,-0.006489048000000001,0.0156156163,0.0225909409,0.0047059763,,0.0129639851
1990-11-20,0.0124982603,,,,,,,,-0.011191982,,,,,,-0.003810091,,,-0.002095538,,,-0.012601306000000001,0.0034139288,,,,-0.002537563,,,,0.0005908936,,-0.007828419,,-0.006765996,-0.002387887,0.0421030234,-0.006833925,,0.0085242274
1990-11-21,0.0055856141000000005,,,,,,,,-0.002043272,,,,,,-0.00586191,,,-0.006515029,,,-0.019380081,-0.0037221959999999997,,,,-0.01993167,,,,,,,,-0.013678518999999998,-0.001145956,0.013519785,-0.012265867,,0.003927461
1990-11-22,-0.004404894,,,,,,,,-0.011586696,,,,,,0.0023820558,,,-0.016811009,,,0.023719056699999998,0.0012791189,,,,0.024504162799999996,,,,0.0044330643,,0.014559028500000001,,-0.012213253,-0.0013521610000000002,0.0724079956,-0.004129557,,0.0012978589
1990-11-23,-0.0016251570000000001,,,,,,,,-0.014673091999999999,,,,,,-0.001195685,,,0.0077603706,,,,0.0005162894,,,,0.0040452307,,,,0.0006460479,,0.0041877921000000005,,-0.015995096,-0.002605096,0.0572644832,-0.004624299,,0.019200993899999998
1990-11-26,-0.008005699,,,,,,,,0.005489669,,,,,,-0.006369258,,,0.011264449499999999,,,0.0102753206,-0.008908364,,,,-0.000981333,,,,-0.009072100999999999,,0.001954126,,-0.010347077,-0.019189597,-0.046804385999999996,-0.053731823,,-0.008075343
1990-11-27,-0.004172909,,,,,,,,-0.002689853,,,,,,0.0009742144000000001,,,-0.006256465,,,-0.0066508669999999995,-0.004321397,,,,0.0029663553999999996,,,,-0.00340611,,0.005812937,,-0.012035613,0.001368845,-0.040953997,-0.011011215,,0.0032018492999999998
1990-11-28,-0.000364057,,,,,,,,-0.0012194410000000001,,,,,,-0.006146316,,,-0.000502227,,,-0.021328486,-0.0045633290000000005,,,,0.0132871901,,,,-0.002948772,,0.0238410054,,0.0156351304,0.0037548526,-0.064707526,-0.0069240330000000004,,-0.007889657
1990-11-29,-0.006746338,,,,,,,,-0.002074093,,,,,,-0.00423543,,,-0.006158638,,,-0.01712477,-0.001386249,,,,0.025428216099999998,,,,-0.010436632,,-0.012866381000000001,,0.004764815,0.0013181818,0.0178758078,-0.04803739,,-0.00403892
1990-11-30,-0.015909509,,,,,,,,0.0087745068,,,,,,-0.003352123,,,-0.004425032,,,-0.00874916,-0.001698206,,,,0.017583425700000002,,,,-0.0050256020000000005,,0.0073862042000000004,,0.0177224085,0.013460336699999999,0.0453138242,-0.017707544,,0.0053453451
1990-12-03,0.0023600032,,,,,,,,0.0082045186,,,,,,0.0207077699,,,-0.00893444,,,0.0113289072,0.0066662835,,,,-0.010537196,,,,0.0194162693,,0.032642651099999996,,0.0526160393,0.0184510744,0.0343363867,0.06437564,,0.0061217665000000004
1990-12-04,-0.006252527,,,,,,,,-0.011522606999999999,,,,,,0.0010483514,,,-0.001104986,,,-0.028274566,0.0021699819,,,,-0.015883183000000002,,,,-0.003146783,,-0.0035344079999999997,,-0.0053784209999999995,0.0004864028,-0.010885157,-0.008271981999999999,,-0.006532797
1990-12-05,0.0045129552,,,,,,,,-0.012422948999999999,,,,,,0.015553774,,,-0.012230148,,,0.0108398685,0.0186613462,,,,-0.005994136,,,,0.0026757665999999998,,0.0058306876,,0.0052785076,0.004211395,0.0577299005,,,0.0026073868
1990-12-06,0.0001882229,,,,,,,,-0.001228218,,,,,,0.019334197,,,0.025632810699999998,,,0.0178192152,0.017546933,,,,-0.000816365,,,,0.028469721,,-0.003288514,,0.0361079567,0.0207427408,-0.049224788,0.0431652735,,0.010721648600000001
1990-12-07,0.0098606973,,,,,,,,0.0031388002000000003,,,,,,0.0105019658,,,0.0032062872999999996,,,0.0442799965,,,,,-0.01035026,,,,0.0451905509,,0.0194851549,,-0.000868473,-0.0016467839999999999,0.0403663715,0.042046475199999996,,0.0033621047999999997
1990-12-10,0.00100823,,,,,,,,4.07394e-05,,,,,,-0.000555516,,,-0.0044608090000000005,,,0.0097906153,0.018236478799999997,,,,-0.0046864559999999994,,,,-0.014985038000000001,,0.0017391435999999998,,-0.000731888,-0.00822507,-0.037007583,,,-0.000429713
1990-12-11,-0.003866005,,,,,,,,-0.004917338,,,,,,-0.0029845170000000003,,,0.0039354941999999995,,,0.0079812205,-0.005701171999999999,,,,-0.01752932,,,,-0.001556598,,,,-0.013735021000000002,-0.00370947,0.0169589289,0.045200460199999994,,-0.00726003
1990-12-12,-0.004118142,,,,,,,,-0.003042575,,,,,,0.006029144,,,0.0108847272,,,0.0045028822,-0.002805482,,,,-0.009860551,,,,0.0040064125,,0.0006907045,,-0.013457492,0.0016329437,-0.058238137,-0.032984172,,-0.00395489
1990-12-13,-0.00211057,,,,,,,,0.0029220973,,,,,,0.0006804122,,,0.005992893000000001,,,0.0196939247,0.0104071417,,,,0.022100223,,,,0.013068581200000002,,-0.019167563999999998,,0.0064011151,0.0021368598,0.0031428857,0.002239821,,0.0060085482
1990-12-14,-0.009950266999999999,,,,,,,,0.0104306759,,,,,,-0.0060184340000000005,,,0.0105023771,,,-0.006705249,0.0050039807,,,,0.0059350441,,,,-0.004119535,,-0.0062438730000000005,,-0.004749542,-0.00107385,-0.011247604,0.0098591031,,-0.0009401780000000001
1990-12-17,-0.011453874,,,,,,,,0.0022254359,,,,,,-0.023184361,,,0.0043040354,,,-0.012785131000000002,-0.013997411999999999,,,,-0.005724236999999999,,,,-0.018247668999999998,,-0.0029424840000000004,,-0.019752131000000003,-0.015488334,-0.049464209,-0.04376562,,-0.004342645
1990-12-18,-0.007474518,,,,,,,,-0.014237392,,,,,,0.0032929023,,,0.0019196632000000001,,,0.0071595049,-0.003046679,,,,-0.009807702,,,,0.0059501613,,0.0004964094,,-0.006027408000000001,0.0013691723999999998,-0.040232066000000004,-0.000328139,,0.0017782923999999998
1990-12-19,0.0008772441,,,,,,,,-0.006513136,,,,,,0.003917014,,,0.0047566833,,,,0.000904631,,,,-0.006315884,,,,0.0024960663,,,,0.0088977528,-0.003980738,-0.031664706,0.008552586899999999,,0.0071926418999999995
1990-12-20,-0.0042880290000000005,,,,,,,,-0.01655816,,,,,,0.0016144542,,,0.0054641522,,,-0.014673343,0.0012107957,,,,-0.026242271,,,,-0.001069549,,-0.001228856,,-0.024333417000000003,-0.010883386,0.0232714364,-0.010660996,,-0.00905411
1990-12-21,-0.004482355,,,,,,,,-0.011640268999999998,,,,,,0.0027469945,,,0.0103984284,,,-0.016347424,-0.008659984,,,,-0.018336763,,,,-0.000757583,,0.0221110154,,0.0102860149,0.008275264499999999,0.0158487653,-0.008378689,,0.0024052491
1990-12-24,-0.002322463,,,,,,,,,,,,,,-0.0047575709999999995,,,,,,,0.0105796676,,,,,,,,,,,,,-0.000361075,-0.011962931000000001,-0.039079559,,-0.0030172890000000003
1990-12-26,,,,,,,,,,,,,,,,,,,,,-0.019609308,0.00030787619999999996,,,,,,,,-0.014533683,,0.0032265581,,,,0.0514376435,0.0208512945,,
1990-12-27,0.0080719907,,,,,,,,0.0118214505,,,,,,0.004245311,,,0.0256591665,,,0.006390545,-0.0008795280000000001,,,,0.030493159199999998,,,,0.0081526563,,,,-0.009993619,-0.003485975,0.060090905800000004,0.0083807478,,0.0047986424
1990-12-28,-0.000103463,,,,,,,,-0.008575311,,,,,,-0.006146207,,,0.0240044078,,,-0.003950575,-0.000737166,,,,0.0131780076,,,,0.006216911899999999,,,,0.0050748844,-0.001841994,,0.0027474991999999997,,-0.00330218
1990-12-31,,,,,,,,,,,,,,,-0.010655998,,,,,,,0.0101253003,,,,,,,,,,,,,,,,,-0.005675955
1991-01-02,0.0044654479,,,,,,,,-0.029443185,,,,,,0.0022573193,,,,,,,-0.0075533069999999996,,,,-0.002789757,,,,-0.005793115,,,,-0.032820536000000004,,,-0.017657301,,-0.006806441
1991-01-03,-0.011724967,,,,,,,,0.006808278,,,,,,-0.0076796830000000005,,,-0.015862913,,,,-0.005190188,,,,-0.038965607,,,,0.0088338493,,-0.030736325,,0.0031151044,-0.010155174,-0.05365014,-0.008816072,,-0.005377727
1991-01-04,-0.02846154,,,,,,,,-9.994700000000001e-05,,,,,,0.0154419954,,,0.005659482800000001,,,0.004560167800000001,-0.000276799,,,,0.007392461899999999,,,,,,,,-0.005208205,-0.000730352,0.0229581449,0.0360255291,,0.0036018241999999996
1991-01-07,3.8624499999999996e-05,,,,,,,,-0.007672979,,,,,,-0.006781058,,,-0.004982367,,,-0.010128227,-0.002955621,,,,-0.000608722,,,,-0.0039088659999999996,,-0.030157972999999998,,-0.023897656,-0.023015736000000002,-0.045530795,-0.021545232,,-0.005570347
1991-01-08,-0.00259554,,,,,,,,-0.003634154,,,,,,-0.003981124,,,-0.013414988000000001,,,-0.02684705,-0.014130136000000001,,,,-0.008214026999999999,,,,-0.015670368,,-0.02814174,,-0.011997728000000001,-0.009271593,-0.049205051,-0.011304602,,-0.00645099
1991-01-09,-0.00345996,,,,,,,,0.0054197045,,,,,,0.0029021048,,,-0.006218119,,,-0.0036602559999999998,-0.000265536,,,,-0.006929251,,,,0.0065974462,,-0.000676174,,0.0233292018,0.0164399826,0.0150280295,0.0101468832,,0.0125537402
1991-01-10,0.0023876157,,,,,,,,0.0036968458,,,,,,0.002931527,,,-0.008564299999999999,,,0.005228319699999999,-0.009339475,,,,-0.025904554,,,,-0.003384119,,-0.043213361,,-0.001990487,-0.010047951999999999,-0.054655839000000005,-0.006369079000000001,,-0.009514082
1991-01-11,0.0082549706,,,,,,,,0.0040140615999999995,,,,,,0.007096545500000001,,,-0.004414993,,,0.0083356363,0.0023297165,,,,-0.009713691,,,,0.0108674243,,-0.009619905,,0.0122373401,-0.000973763,-0.043835777,0.0083256067,,-0.0017048529999999999
1991-01-14,-0.008468192,,,,,,,,-0.008795579,,,,,,-0.004997499,,,-0.016995951999999998,,,0.0014449418,0.0017809852,,,,-0.016111544,,,,-0.002931525,,0.047620420700000006,,-0.02753216,-0.021254086000000002,-0.022233206000000002,0.0043543704999999995,,-0.01147902
1991-01-15,-0.010076521,,,,,,,,-0.001811412,,,,,,-0.012948295,,,-0.002034616,,,,-0.01097747,,,,-0.006589975,,,,-0.012256046000000001,,,,0.0031001932,-0.000633179,-0.053011439,-0.02433462,,-0.0046991509999999995
1991-01-16,-0.012333311999999999,,,,,,,,0.0017957391,,,,,,-0.007509409,,,0.0018113443,,,-0.027669809,-0.0072925509999999995,,,,0.003890745,,,,-0.008680541,,-0.020829743,,0.0151961944,-0.002039781,-0.014811511000000001,-0.00619309,,-0.00889231
1991-01-17,0.028908358199999998,,,,,,,,0.0569549717,,,,,,0.0343243334,,,0.0160572529,,,0.0389912765,0.028768987700000002,,,,0.038351047400000005,,,,0.050499889699999995,,0.0489286736,,0.06061431849999999,0.050946878499999994,0.05270679599999999,0.07300122490000001,,0.0220051146
1991-01-18,0.025377515299999997,,,,,,,,-0.007672129000000001,,,,,,-0.002201183,,,0.0073083607,,,0.0143210068,0.0013827016,,,,-0.006150342,,,,0.0023663319,,0.0452820289,,-0.00043589400000000004,-0.009070647,0.0539300303,0.0406771571,,-0.001626175
1991-01-21,0.0035396195,,,,,,,,-0.002017726,,,,,,-0.000375251,,,-0.01550192,,,-0.019259866,-0.014057973,,,,-0.035335854,,,,-0.008098521,,-0.041458691,,-0.020476339,-0.016025728,0.09707188060000001,-0.039523681,,-0.007844975
1991-01-22,-0.000432818,,,,,,,,-0.00538453,,,,,,0.0027054164,,,-0.00429087,,,,0.003484519,,,,0.0074935768,,,,0.0038741642,,-0.00517292,,0.0169143759,0.006013308100000001,-0.0005321659999999999,-0.006511555,,-0.001383514
1991-01-23,-0.002286601,,,,,,,,-0.011275856,,,,,,0.0045113706,,,0.004142304,,,-0.010472274,-0.008041785,,,,-0.0033227609999999996,,,,-0.01119505,,-0.015354261999999999,,0.0143138621,0.0078376512,-0.052680763,-0.021508566,,-1.8184e-05
1991-01-24,0.0034128163,,,,,,,,0.0024886221,,,,,,0.0151147525,,,-0.001153405,,,0.0113165928,0.0005806857,,,,0.0110450171,,,,0.001988491,,,,0.009411899599999999,0.0255821715,0.055106254,0.011675858300000001,,0.0085206592
1991-01-25,0.0222683579,,,,,,,,0.008585635,,,,,,0.0196076896,,,0.0014627862,,,0.0131139307,0.007838817199999999,,,,,,,,0.0221034242,,-0.009168906,,0.007818667,0.0069110168,0.0016933596,0.0117688915,,0.0020151660999999997
1991-01-28,,,,,,,,,0.0024427561,,,,,,-0.000728514,,,0.0049152551,,,-0.000804868,-0.001904922,,,,0.0105245448,,,,0.0081707284,,,,0.03297826,0.0110638551,-0.0033248390000000004,0.0105143332,,0.007056215699999999
1991-01-29,0.0054163379,,,,,,,,-0.004607526,,,,,,0.00140764,,,-0.001532688,,,-0.0032357329999999998,0.0103946429,,,,-0.008456315,,,,-0.004286870999999999,,,,0.0090043049,-0.000273083,-0.011074748999999998,0.0020407117,,-0.002530126
1991-01-30,0.0075032619,,,,,,,,0.0083734592,,,,,,0.0025054239,,,-0.00072322,,,-0.0041257329999999995,0.0031062956,,,,0.0024483128,,,,-0.0019131270000000001,,0.003821171,,0.009390479399999999,0.0194411326,-0.004971519000000001,0.028416627000000003,,0.015870931499999998
1991-01-31,0.0030172689000000003,,,,,,,,0.0037981707000000003,,,,,,0.0134236397,,,0.0143037035,,,6.3897e-05,0.0101041115,,,,0.0140942795,,,,0.0176452945,,-0.005808712,,-0.000192048,-0.000391291,-0.009157927,0.0115388556,,0.0087265775
1991-02-01,-0.017003658,,,,,,,,0.0035829465000000002,,,,,,-0.005010459,,,0.0013108322,,,-0.0037507290000000004,,,,,0.025399790699999997,,,,-0.0024566329999999997,,-0.005624734,,0.0031053070000000003,0.0096301839,0.0003057875,0.0272877181,,-0.0014230629999999998
1991-02-04,0.0142938992,,,,,,,,0.0032833751000000003,,,,,,0.0067327764,,,-0.004884039000000001,,,0.0060144922,0.0059169381000000005,,,,-0.007273417,,,,0.0108024955,,-0.0006643980000000001,,0.008932354200000001,0.0105738262,0.029771382599999997,0.021069866800000003,,0.0036300544
1991-02-05,0.0268479296,,,,,,,,0.009310167,,,,,,0.0246628692,,,-0.00831447,,,0.0199862581,0.0124889948,,,,0.0012092287,,,,0.015095848500000002,,-0.000325365,,-8.390889999999999e-06,0.008410314200000001,0.0376533326,0.0270671712,,0.0124772572
1991-02-06,-0.005255251,,,,,,,,0.0037849315000000002,,,,,,0.005214504,,,-0.010259714,,,0.0119970349,0.0106901336,,,,0.0043101184,,,,0.0037152386,,0.0073467714,,-0.005342331999999999,-0.008384051,-0.019462676,0.0032099576,,-0.002297819
1991-02-07,-0.002472508,,,,,,,,0.0188356115,,,,,,-0.006976943,,,0.0037659332,,,0.0079277661,0.0089397511,,,,0.034148828,,,,0.0012686321,,-0.001991346,,-0.030034177000000002,0.0043308188000000004,0.0259264185,0.0173811453,,0.021264265299999998
1991-02-08,-0.002384825,,,,,,,,0.0012443089999999999,,,,,,0.0094265487,,,-0.004933941,,,0.009526979100000001,0.0031292248999999998,,,,-0.002462244,,,,-0.007512741999999999,,-0.011417129,,0.0173208972,0.010341986800000001,0.0197887669,0.013127659199999999,,0.0012947676
1991-02-11,0.0185800895,,,,,,,,0.0060717488,,,,,,0.0114996297,,,-0.002905601,,,,-0.000984857,,,,0.0461411966,,,,0.0065692015,,0.005657537,,-0.002610195,0.022136731,0.0413651843,0.0311405004,,0.015324283999999999
1991-02-12,0.015444189799999999,,,,,,,,-0.001802785,,,,,,0.0005496126,,,,,,0.033323514500000005,0.0106116708,,,,-0.004259177,,,,0.0127671469,,0.0336376443,,-0.000964193,0.0027795348,,0.0263345113,,-0.004930246
1991-02-13,-0.0051592140000000005,,,,,,,,-0.008487644,,,,,,0.0035907857000000002,,,-0.000317364,,,0.007114672,-0.0014654639999999999,,,,0.011574592,,,,0.0081160833,,-0.00563495,,-0.0037208959999999996,0.0115493174,,-0.006124612,,0.0026934764000000003
1991-02-14,-0.00556649,,,,,,,,0.0109849026,,,,,,,,,-0.005793693000000001,,,0.0085618754,,,,,0.0070188988,,,,0.0172126253,,,,-0.0029397209999999997,0.0005577126999999999,,0.0211619253,,0.0125546554
1991-02-15,0.0050916733,,,,,,,,0.027292427999999997,,,,,,,,,-0.000446658,,,-0.0014140329999999999,,,,,-0.010907055,,,,,,,,0.028499037799999998,0.013826183700000001,,0.019598794,,0.0011568153
1991-02-18,0.0164567132,,,,,,,,0.0183314363,,,,,,0.0178293052,,,0.0155775968,,,0.0315446284,0.029079581200000003,,,,-0.005627641,,,,0.0386339999,,0.0482465807,,0.0086977966,0.0159932882,,0.0647686428,,0.010568698999999999
1991-02-19,0.0006283241,,,,,,,,0.0121767231,,,,,,0.0007093755999999999,,,0.0132474928,,,0.00038211410000000006,0.0049101428,,,,0.0021864392999999998,,,,0.000842764,,-0.006637781,,0.0141987858,-0.0008467689999999999,0.0565125187,0.0007235367,,-0.002420288
1991-02-20,-0.021360092,,,,,,,,-0.003018696,,,,,,0.0044948277000000005,,,0.0134153852,,,-0.005907348000000001,0.0207333431,,,,-0.012923121000000001,,,,0.0118514377,,5.9083400000000004e-05,,0.0055372521,-0.018419167,-0.021242635,-0.011352021,,-0.007025654
1991-02-21,-0.00021689799999999998,,,,,,,,-0.001876995,,,,,,-0.005423893000000001,,,0.0328162867,,,-0.006902927,-0.011563367,,,,-9.3681e-05,,,,-0.017152404,,0.0044110127,,0.0041600353,0.0107472824,0.0319496104,-0.044423745,,0.0067963455
1991-02-22,0.014447358799999999,,,,,,,,0.0020883985,,,,,,0.0001743089,,,0.0191186722,,,-0.005664915,0.0057355368000000006,,,,0.0117167095,,,,0.0115787929,,0.0064676186,,0.012340334,0.011234277800000001,-0.055287159,0.0165967505,,0.0011012625
1991-02-25,0.0182293615,,,,,,,,0.0175936724,,,,,,0.0178835189,,,0.0113893032,,,0.021337612000000002,-0.003739128,,,,0.008281809000000001,,,,0.0081517062,,0.019282851299999997,,0.026735527999999998,0.016003505300000002,0.0289151152,-0.074910453,,0.0091242687
1991-02-26,0.0036935434000000002,,,,,,,,-0.012236653,,,,,,0.0030816545000000002,,,-0.033537777000000005,,,-0.005978865,0.0078059383,,,,-0.00971962,,,,0.0214434763,,-0.02736099,,0.0098565855,-0.013883833,-0.032363266,0.0541075071,,-0.005031264000000001
1991-02-27,-0.018771316,,,,,,,,-0.005773531,,,,,,-0.006115695,,,-0.022575717000000002,,,-0.008713294,-0.002418977,,,,-0.0013742479999999998,,,,0.0013729075,,-0.0077949230000000005,,0.0032156038,0.0087593741,0.0044855298,-0.011327331000000001,,0.0103201233
1991-02-28,0.009400510899999999,,,,,,,,0.0057161732,,,,,,0.011516324599999999,,,-0.023228442000000002,,,0.012871594299999999,0.0018540784,,,,0.0233897156,,,,0.016901519099999998,,0.0060147282,,0.0081601988,-0.007082392,0.0320769976,,,0.013888808300000001
1991-03-01,-0.008758045,,,,,,,,-0.002024277,,,,,,0.0029348384999999997,,,-0.006441522,,,-0.015011581999999999,-0.0008191769999999999,,,,0.0009024449000000001,,,,-0.002057026,,,,-0.0069528640000000004,-0.006246091,-0.017601158000000002,0.021163430499999997,,0.0041304668
1991-03-04,-0.006112386,,,,,,,,-0.0019137120000000001,,,,,,0.0054980528,,,-0.017696906999999998,,,-0.002819963,0.0102344034,,,,0.0216940094,,,,0.0101416411,,-0.011235257,,0.0041035125,0.0107927744,-0.058891484,-0.0030629790000000004,,-0.000676451
1991-03-05,-0.010877315,,,,,,,,0.0060728756,,,,,,0.0043036446999999995,,,-0.022711754,,,,0.011589714,,,,0.012133570900000001,,,,0.0114762698,,0.0002566618,,0.007952232,0.0089350145,-0.022843847,0.000280859,,0.015565073700000001
1991-03-06,0.0297635557,,,,,,,,0.0120063732,,,,,,0.010988033700000002,,,-0.010195552,,,,0.026174345499999998,,,,0.0282258313,,,,0.0236127068,,0.0087998362,,0.0203345381,0.018762245,-0.009349092,0.0187645761,,0.017020153200000002
1991-03-07,-0.0013643829999999998,,,,,,,,0.006654733100000001,,,,,,0.004581685,,,0.009884831,,,-0.001507479,0.005997905,,,,-0.006566361999999999,,,,0.0133357963,,-0.001831506,,0.013804783300000002,0.0005845349,0.0133687619,0.015208247099999999,,-0.007886488
1991-03-08,0.0023307492,,,,,,,,0.0042993678,,,,,,0.00038033779999999996,,,0.0133944463,,,0.0077520539,0.0065443456,,,,0.009505515400000001,,,,-0.003364167,,0.001645226,,-0.0028000509999999996,0.010843731100000002,0.006954040799999999,0.0124655095,,0.0078055878
1991-03-11,0.0049742508,,,,,,,,-0.0037902559999999997,,,,,,0.0051780496,,,0.0114510932,,,0.0032139771000000003,0.0088660511,,,,-0.004005814,,,,-0.017037655,,0.009480461899999999,,-0.00384718,-0.008325396,0.0403637369,0.0229082073,,0.0022338209
1991-03-12,0.0043777596,,,,,,,,-0.006002657,,,,,,-0.000759295,,,0.0006615353999999999,,,0.0040708228,-0.011998211000000002,,,,-0.002167337,,,,-0.010217727,,0.0023022356,,-0.00028655200000000003,-0.00342897,0.006600511999999999,0.0074206524,,-0.0013110279999999999
1991-03-13,0.0010679961,,,,,,,,-0.00594187,,,,,,-0.008452649,,,0.0076771980000000005,,,-0.009473666,-0.009398811,,,,-0.004175676,,,,0.0048566587,,-0.002875463,,0.0022076197,-0.012395401,-0.022671133,0.004445377800000001,,-0.002829929
