Start Date,2003-05-01,,
End Date,,,
,,,
,EEM US Equity,MXEF Index,ACWI US Equity
,Last Price,Last Price,Last Price
Dates,PX_LAST,PX_LAST,PX_LAST
2013-05-23,42.64,1025.92,53.17
2013-05-24,42.265,1026.68,52.92
2013-05-27,42.265,1028.53,52.92
2013-05-28,42.5,1030.82,53.08
2013-05-29,41.96,1020.42,52.73
2013-05-30,41.96,1016.02,52.91
2013-05-31,41.195,1008.88,51.99
2013-06-03,41.81,998.55,52.18
2013-06-04,41.3,1004.03,51.99
2013-06-05,40.56,991.38,51.1905
2013-06-06,40.9,985.05,51.56
2013-06-07,40.69,980.64,52.1
2013-06-10,40.14,972.89,52.04
2013-06-11,39.38,954.38,51.45
2013-06-12,39.11,954.38,51.2
2013-06-13,39.94,943.59,51.94
2013-06-14,39.31,953.68,51.47
2013-06-17,39.67,957.12,52.02
2013-06-18,39.835,953.54,52.36
2013-06-19,38.61,946.77,51.47
2013-06-20,36.88,908.49,49.92
2013-06-21,37.41,900.54,50.07
2013-06-24,36.65,883.34,49.23
2013-06-25,37.43,885.85,49.82
2013-06-26,38.02,901.98,50.29
2013-06-27,38.28,919.46,50.13
2013-06-28,38.5,940.33,50
2013-07-01,38.62,941.93,50.32
2013-07-02,37.93,932.12,50.14
2013-07-03,37.58,912.18,50.11
2013-07-04,37.58,922.1,50.11
2013-07-05,37.34,917.58,50.42
2013-07-08,37.39,905.96,50.66
2013-07-09,37.88,912.71,51.03
2013-07-10,37.52,915.63,51.08
2013-07-11,39.355,942.88,52.21
2013-07-12,38.94,945.36,52.04
2013-07-15,39.34,952.23,52.27
2013-07-16,39.5,953.02,52.15
2013-07-17,39.86,959.37,52.34
2013-07-18,39.39,957.44,52.54
2013-07-19,39.275,950.47,52.57
2013-07-22,39.67,954,52.76
2013-07-23,40.1,969.04,52.82
2013-07-24,39.69,966.5,52.61
2013-07-25,39.92,962.36,52.75
2013-07-26,39.83,961.53,52.66
2013-07-29,39.33,953.86,52.38
2013-07-30,39.24,953.65,52.28
2013-07-31,39.01,947.55,52.29
2013-08-01,39.715,954.15,53.02
2013-08-02,39.71,955.35,53.18
2013-08-05,39.46,956.4,53.1
2013-08-06,38.96,946.3,52.79
2013-08-07,38.54,937.86,52.57
2013-08-08,39.28,946.39,53
2013-08-09,39.36,951.37,52.98
2013-08-12,39.725,957.82,52.94
2013-08-13,39.97,965.94,53.21
2013-08-14,40.1,967.92,53.07
2013-08-15,39.64,960.48,52.5
2013-08-16,39.3,958.11,52.43
2013-08-19,38.56,944.88,52
2013-08-20,38.49,932.15,52.06
2013-08-21,37.59,924.19,51.56
2013-08-22,38.2,922.28,52.02
2013-08-23,38.65,932.76,52.35
2013-08-26,38.23,932.78,52.1
2013-08-27,37.355,915.44,51.23
2013-08-28,37.43,909.81,51.28
2013-08-29,37.725,920.84,51.37
2013-08-30,38.02,929.54,51.09
2013-09-02,38.02,938.29,51.09
2013-09-03,38.26,933.94,51.6
2013-09-04,38.935,937.79,52.05
2013-09-05,39.4,947.67,52.15
2013-09-06,39.975,955.73,52.32
2013-09-09,41.035,973.79,52.97
2013-09-10,41.345,991.36,53.46
2013-09-11,41.37,991.94,53.65
2013-09-12,40.89,990.41,53.38
2013-09-13,41.155,986.84,53.56
2013-09-16,41.62,1001.76,53.94
2013-09-17,41.53,1002.44,54.07
2013-09-18,43.275,1000.99,55.17
2013-09-19,43.04,1022.54,55.02
2013-09-20,42.075,1013.17,54.67
2013-09-23,42.225,1016.3,54.54
2013-09-24,41.87,1010.56,54.43
2013-09-25,41.55,1007.55,54.34
2013-09-26,41.72,1003,54.53
2013-09-27,41.235,999.88,54.3
2013-09-30,40.755,987.46,53.92
2013-10-01,41.57,996.34,54.36
2013-10-02,41.725,997.85,54.34
2013-10-03,41.57,1005.25,53.96
2013-10-04,42.11,1007.92,54.25
2013-10-07,41.75,1004.66,53.79
2013-10-08,41.35,1008.89,53.25
2013-10-09,41.655,1005.69,53.34
2013-10-10,42.64,1014.05,54.43
2013-10-11,42.825,1023.21,54.76
2013-10-14,43.08,1022.65,54.93
2013-10-15,42.66,1029.85,54.64
2013-10-16,42.995,1031.27,55.19
2013-10-17,43.265,1033.97,55.72
2013-10-18,43.309,1042.06,56.03
2013-10-21,43.24,1042.66,56.07
2013-10-22,43.655,1044.66,56.49
2013-10-23,42.64,1033.47,56.06
2013-10-24,42.55,1030.82,56.27
2013-10-25,42.745,1027.27,56.33
2013-10-28,43,1034.38,56.37
2013-10-29,43.135,1036.76,56.57
2013-10-30,42.9,1042.75,56.36
2013-10-31,42.455,1034.42,56.05
2013-11-01,42.475,1027.87,56.04
2013-11-04,42.74,1027.06,56.3
2013-11-05,41.88,1016.3,55.94
2013-11-06,42.01,1016.19,56.245
2013-11-07,41.25,1010.19,55.39
2013-11-08,41.159,995.3,55.94
2013-11-11,40.95,992.99,55.96
2013-11-12,40.73,991.45,55.8
2013-11-13,40.8,979.88,56.14
2013-11-14,41.455,991.77,56.42
2013-11-15,42.245,1005.17,56.83
2013-11-18,42.625,1025.3,56.77
2013-11-19,42.37,1024.53,56.62
2013-11-20,41.79,1019.57,56.27
2013-11-21,41.75,1004.24,56.64
2013-11-22,42.05,1009.17,56.89
2013-11-25,41.51,1010.63,56.72
2013-11-26,41.65,1005.4,56.66
2013-11-27,41.92,1008.81,56.82
2013-11-28,41.92,1012.02,56.82
2013-11-29,42.35,1018.28,56.92
2013-12-02,41.46,1013.44,56.59
2013-12-03,41.32,1002.71,56.31
2013-12-04,41.27,995.75,56.15
2013-12-05,41.03,998.45,55.89
2013-12-06,41.94,1002.2,56.55
2013-12-09,42,1012.76,56.64
2013-12-10,42.02,1012.32,56.53
2013-12-11,41.09,1002.55,55.88
2013-12-12,40.85,991.52,55.49
2013-12-13,40.95,990.48,55.47
2013-12-16,41.215,990.4,55.91
2013-12-17,40.86,990.49,55.69
2013-12-18,41.3,992.7,56.13
2013-12-19,40.54,990.65,56.06
2013-12-20,40.48,988.26,56.31
2013-12-23,40.78,992.69,56.68
2013-12-24,41.02,995.35,56.86
2013-12-25,41.02,994.87,56.86
2013-12-26,40.67,993.18,57.09
2013-12-27,41.3,997.56,57.27
2013-12-30,41.48,1001.9,57.38
2013-12-31,41.795,1002.69,57.62
2014-01-01,41.795,1002.66,57.62
2014-01-02,40.19,990.79,56.8
2014-01-03,40.12,979.49,56.77
2014-01-06,39.74,972.42,56.59
2014-01-07,39.91,971.48,56.89
2014-01-08,39.78,973.17,56.87
2014-01-09,39.57,963.11,56.82
2014-01-10,40.27,970.15,57.19
2014-01-13,39.79,977.42,56.64
2014-01-14,40.22,975.28,57.14
2014-01-15,40.21,977.87,57.38
2014-01-16,39.99,974.65,57.33
2014-01-17,39.79,972.27,57.13
2014-01-20,39.79,970.82,57.13
2014-01-21,39.73,970.75,57.28
2014-01-22,40.26,976.47,57.36
2014-01-23,39.27,963.98,56.85
2014-01-24,38.24,949.9,55.5
2014-01-27,38.09,931.64,55.21
2014-01-28,38.33,934.09,55.62
2014-01-29,37.78,936.67,55.03
2014-01-30,38.13,936.37,55.48
2014-01-31,38.19,936.53,54.95
2014-02-03,37.11,926.74,53.78
2014-02-04,37.86,917.74,54.29
2014-02-05,37.72,916.56,54.25
2014-02-06,38.51,929.8,55.15
2014-02-07,38.73,937.3,55.79
2014-02-10,38.3,935.5,55.72
2014-02-11,39.13,944.75,56.48
2014-02-12,39.14,953.3,56.57
2014-02-13,39.18,945.83,56.81
2014-02-14,39.66,957.31,57.04
2014-02-17,39.66,964.29,57.04
2014-02-18,39.29,958.87,57.26
2014-02-19,39.02,959.09,56.91
2014-02-20,39.16,950.62,57.17
2014-02-21,39.43,959.26,57.21
2014-02-24,39.43,958.42,57.61
2014-02-25,38.98,955.54,57.44
2014-02-26,39.01,956.26,57.37
2014-02-27,39.75,963.23,57.69
2014-02-28,39.48,966.42,57.81
2014-03-03,38.78,950.68,57.02
2014-03-04,39.44,956.19,57.97
2014-03-05,39.47,959.18,57.92
2014-03-06,40.03,970.27,58.3
2014-03-07,39.52,966.72,58.1
2014-03-10,39.25,955.02,57.9
2014-03-11,38.81,955.89,57.58
2014-03-12,38.89,944.63,57.5
2014-03-13,38.19,943.19,56.69
2014-03-14,38.4,937.69,56.51
2014-03-17,38.87,943.22,57.14
2014-03-18,39.41,952.48,57.52
2014-03-19,38.57,950.59,56.98
2014-03-20,38.74,940.7,57.11
2014-03-21,38.98,944.96,56.98
2014-03-24,39.36,953.9,56.91
2014-03-25,39.81,958.49,57.35
2014-03-26,39.9,968.23,57.16
2014-03-27,40.42,975.29,57.32
2014-03-28,40.74,984.91,57.72
2014-03-31,41.01,994.65,58.14
2014-04-01,41.49,1000.79,58.56
2014-04-02,41.57,1004.97,58.7
2014-04-03,41.41,1000.17,58.58
2014-04-04,41.3,1002.04,58.15
2014-04-07,41.475,1004.15,57.74
2014-04-08,41.96,1011.49,57.94
2014-04-09,42.28,1014.83,58.6
2014-04-10,41.83,1021.74,57.48
2014-04-11,41.83,1015.44,57.04
2014-04-14,41.741,1011.73,57.43
2014-04-15,41.11,999.9,57.42
2014-04-16,41.63,1002.5,58.12
2014-04-17,42.01,1009.22,58.295
2014-04-18,42.01,1011.87,58.295
2014-04-21,41.75,1010.76,58.43
2014-04-22,41.64,1008.72,58.65
2014-04-23,41.34,1003.79,58.48
2014-04-24,41.38,1004.46,58.52
2014-04-25,40.82,993.35,58.09
2014-04-28,41.02,993.12,58.26
2014-04-29,41.41,999.93,58.64
2014-04-30,41.33,995.28,58.83
2014-05-01,41.38,996.01,58.8
2014-05-02,41.61,1003.39,58.77
2014-05-05,41.38,1001.01,58.77
2014-05-06,41.57,1003.93,58.5
2014-05-07,41.79,1004.5,58.73
2014-05-08,41.69,1008.85,58.69
2014-05-09,41.62,1006.95,58.75
2014-05-12,42.32,1015.81,59.24
2014-05-13,42.48,1022.44,59.32
2014-05-14,42.78,1032.24,59.18
2014-05-15,42.38,1029.1,58.81
2014-05-16,42.94,1031.95,59.04
2014-05-19,42.94,1035.43,59.11
2014-05-20,42.59,1029.91,58.66
2014-05-21,42.92,1031.66,59.14
2014-05-22,43.22,1041.19,59.3
2014-05-23,43.14,1042.92,59.49
2014-05-26,43.14,1041.84,59.49
2014-05-27,42.77,1032.88,59.79
2014-05-28,43.02,1038.23,59.68
2014-05-29,43.14,1038.64,60.01
2014-05-30,42.55,1027.69,60.01
2014-06-02,42.68,1029.5,60.11
2014-06-03,42.92,1035.95,60.25
2014-06-04,42.68,1031.19,60.13
2014-06-05,43.13,1034.98,60.52
2014-06-06,43.56,1044.93,60.84
2014-06-09,43.72,1048.96,60.88
2014-06-10,43.95,1057.59,60.92
2014-06-11,43.8,1056.04,60.6
2014-06-12,43.59,1054.74,60.38
2014-06-13,43.61,1049.14,60.52
2014-06-16,43.41,1046.28,60.5
2014-06-17,43.42,1043.53,60.54
2014-06-18,43.9,1044.57,61.04
2014-06-19,43.65,1049.94,61.18
2014-06-20,43.56,1043.86,61.2
2014-06-23,43.47,1042.33,61.15
2014-06-24,43.45,1048.14,60.73
2014-06-25,43.2,1041.78,60.04
2014-06-26,43.25,1046.81,60.1
2014-06-27,43.35,1046.18,60.22
2014-06-30,43.23,1050.78,60.26
2014-07-01,43.64,1051.39,60.72
2014-07-02,43.9,1060.57,60.84
2014-07-03,44.16,1062.18,61.14
2014-07-04,44.16,1062.4,61.14
2014-07-07,44.13,1064.33,60.86
2014-07-08,43.933,1064.73,60.36
2014-07-09,44.18,1060.93,60.61
2014-07-10,43.94,1062.37,60.2
2014-07-11,43.89,1058.67,60.23
2014-07-14,44.23,1063.66,60.59
2014-07-15,44.2,1066.35,60.46
2014-07-16,44.31,1066.83,60.78
2014-07-17,43.48,1062.59,60.01
2014-07-18,44.16,1063.26,60.61
2014-07-21,44.31,1063.26,60.46
2014-07-22,44.72,1074.48,60.75
2014-07-23,44.76,1077.7,60.89
2014-07-24,44.96,1080.85,60.92
2014-07-25,44.78,1078.69,60.66
2014-07-28,45.09,1079.24,60.75
2014-07-29,44.82,1080.54,60.48
2014-07-30,44.6,1078.75,60.51
2014-07-31,43.82,1065.77,59.39
2014-08-01,44.06,1060.13,59.14
2014-08-04,44.47,1069.3,59.56
2014-08-05,43.79,1063.11,58.86
2014-08-06,43.485,1056.77,58.81
2014-08-07,43.32,1051.22,58.42
2014-08-08,43.71,1045.51,58.99
2014-08-11,44.27,1061.41,59.2
2014-08-12,44.32,1064.42,59.18
2014-08-13,44.56,1070.87,59.52
2014-08-14,44.63,1072.37,59.8
2014-08-15,44.51,1074.51,59.81
2014-08-18,44.94,1077.07,60.24
2014-08-19,45.15,1084.45,60.48
2014-08-20,45.06,1085.08,60.5
2014-08-21,44.87,1081.93,60.66
2014-08-22,44.75,1083.07,60.45
2014-08-25,45.08,1085.29,60.82
2014-08-26,45.35,1087.77,60.89
2014-08-27,45.58,1093.74,60.99
2014-08-28,45.13,1086.98,60.81
2014-08-29,45.06,1087.88,60.92
2014-09-01,45.06,1090.57,60.92
2014-09-02,44.99,1086.73,60.88
2014-09-03,45.58,1100.98,61.09
2014-09-04,45.46,1100.23,60.89
2014-09-05,45.85,1096.83,61.15
2014-09-08,45.31,1094.99,60.72
2014-09-09,44.75,1087.54,60.4
2014-09-10,44.56,1075.22,60.59
2014-09-11,44.26,1069.43,60.4
2014-09-12,43.79,1061.53,60.1
2014-09-15,43.57,1055.78,60.05
2014-09-16,44.14,1054.07,60.43
2014-09-17,43.73,1062.39,60.25
2014-09-18,43.79,1056.37,60.63
2014-09-19,43.46,1053.92,60.45
2014-09-22,42.8,1040.29,59.96
2014-09-23,42.56,1032.79,59.58
2014-09-24,43.17,1035.31,59.95
2014-09-25,42.23,1025.63,58.98
2014-09-26,42.42,1023.91,59.39
2014-09-29,41.56,1009.43,59.05
2014-09-30,41.56,1005.33,58.9
2014-10-01,40.71,996.86,58.13
2014-10-02,40.93,992.53,57.9
2014-10-03,41.28,997.27,58.23
2014-10-06,41.82,1010.32,58.53
2014-10-07,41.45,1010.86,57.64
2014-10-08,42.07,998.76,58.59
2014-10-09,41.41,1008.33,57.27
2014-10-10,40.51,989.87,56.4
2014-10-13,40.92,991.49,56.01
2014-10-14,41.16,992.08,56.09
2014-10-15,40.64,982.6,55.69
2014-10-16,40.27,970.65,55.53
2014-10-17,40.72,976.76,56.31
2014-10-20,40.84,981.5,56.71
2014-10-21,41.01,981.78,57.55
2014-10-22,40.74,987.09,57.11
2014-10-23,40.73,981.75,57.75
2014-10-24,41.02,984.38,58.08
2014-10-27,40.7,977.8,57.92
2014-10-28,41.52,992.54,58.65
2014-10-29,41.58,1004.88,58.39
2014-10-30,41.97,1007.54,58.83
2014-10-31,42.15,1016.07,59.61
2014-11-03,41.8,1010.37,59.36
2014-11-04,41.84,1007.11,59.08
2014-11-05,41.47,998.44,59.32
2014-11-06,40.96,991.32,59.26
2014-11-07,41.22,987.65,59.4
2014-11-10,41.33,997.66,59.53
2014-11-11,41.29,993.69,59.73
2014-11-12,41.21,996.06,59.54
2014-11-13,41.1,992.72,59.63
2014-11-14,41.44,990.81,59.71
2014-11-17,41,985.88,59.62
2014-11-18,41.22,988.66,60.06
2014-11-19,41.2,989.91,59.96
2014-11-20,41.13,990.1,59.92
2014-11-21,42.44,1004.35,60.44
2014-11-24,42.09,1011.23,60.59
2014-11-25,41.82,1009.1,60.56
2014-11-26,42.349,1011.97,60.8
2014-11-27,42.349,1012.62,60.8
2014-11-28,41.5,1004.72,60.43
2014-12-01,40.79,985.08,60.05
2014-12-02,40.78,984.49,60.31
2014-12-03,40.89,985.89,60.47
2014-12-04,40.96,986.91,60.33
2014-12-05,40.88,985.68,60.39
2014-12-08,40.28,976.84,59.83
2014-12-09,39.9,965.41,59.64
2014-12-10,39.31,958.67,58.74
2014-12-11,38.98,946.04,58.78
2014-12-12,38.34,938.41,57.79
2014-12-15,37.79,924.06,57.16
2014-12-16,37.73,909.98,56.99
2014-12-17,38.05,918.15,57.46
2014-12-18,38.57,935.12,58.71
2014-12-19,38.84,944.6,58.87
2014-12-22,39.38,957.57,59.22
2014-12-23,39.02,951.95,59.2
2014-12-24,39.11,951.19,59.31
2014-12-25,39.11,950.61,59.31
2014-12-26,39.42,952.53,59.55
2014-12-29,39.18,958.7,59.42
2014-12-30,39.26,954.58,59.03
2014-12-31,39.29,956.31,58.5
2015-01-01,39.29,956.28,58.5
2015-01-02,38.77,953.72,58.36
2015-01-05,38.08,940.69,57.21
2015-01-06,37.92,934.73,56.62
2015-01-07,38.74,941.18,57.36
2015-01-08,39.4,958.83,58.26
2015-01-09,39.27,961.37,57.9
2015-01-12,38.95,955.53,57.57
2015-01-13,39.29,959.89,57.61
2015-01-14,39.07,955.73,57.34
2015-01-15,39.16,959.97,57.21
2015-01-16,39.49,957.46,57.88
2015-01-19,39.49,952.51,57.88
2015-01-20,39.43,957.28,58.01
2015-01-21,40.3,976.07,58.44
2015-01-22,41.07,983.53,59.12
2015-01-23,40.76,990.89,58.76
2015-01-26,40.78,988.71,59.16
2015-01-27,40.56,989.83,58.75
2015-01-28,40.12,984.65,57.97
2015-01-29,40.12,973.19,58.52
2015-01-30,39.02,961.61,57.73
2015-02-02,39.72,963.8,58.48
2015-02-03,40.47,976.5,59.39
2015-02-04,40.27,980.82,59.04
2015-02-05,40.51,982.21,59.68
2015-02-06,39.82,978.57,59.18
2015-02-09,39.76,972.83,58.97
2015-02-10,39.66,966.83,59.47
2015-02-11,39.37,961.21,59.32
2015-02-12,40.21,971.19,60.06
2015-02-13,40.67,986.65,60.44
2015-02-16,40.67,984.09,60.44
2015-02-17,40.58,983.12,60.49
2015-02-18,40.57,985.01,60.61
2015-02-19,40.4,985.07,60.6
2015-02-20,40.67,984.42,61.01
2015-02-23,40.26,983.47,60.85
2015-02-24,40.84,987.89,61.13
2015-02-25,40.76,992.8,61.16
2015-02-26,40.77,993.82,61.06
2015-02-27,40.74,990.28,60.91
2015-03-02,40.68,988.26,61.15
2015-03-03,40.365,986.2,60.83
2015-03-04,39.93,976.27,60.55
2015-03-05,39.87,974.57,60.61
2015-03-06,39.26,971.23,59.79
2015-03-09,39.11,959.22,59.87
2015-03-10,38.24,943.73,58.78
2015-03-11,38.53,943.03,58.81
2015-03-12,38.77,948.52,59.5
2015-03-13,38.3,939.56,59.12
2015-03-16,38.76,940.57,59.83
2015-03-17,39.21,949.06,59.77
2015-03-18,40.17,956.73,60.74
2015-03-19,39.49,964.97,60.22
2015-03-20,40.08,969.53,61.12
2015-03-23,40.2,975.38,61.18
2015-03-24,40.36,978.25,61
2015-03-25,39.72,976.15,60.36
2015-03-26,39.35,962.46,60.06
2015-03-27,39.46,958.11,60.12
2015-03-30,40.22,968.91,60.64
2015-03-31,40.13,974.57,60.02
2015-04-01,40.63,982.93,60.2
2015-04-02,41.24,992.86,60.56
2015-04-03,41.24,994.32,60.56
2015-04-06,41.77,1005.86,61.06
2015-04-07,41.56,1006.26,60.96
2015-04-08,42.43,1021.05,61.35
2015-04-09,42.85,1028.63,61.59
2015-04-10,42.88,1034.59,61.86
2015-04-13,42.63,1041.46,61.53
2015-04-14,42.82,1036.77,61.76
2015-04-15,43.12,1036.87,62.095
2015-04-16,43.46,1052.25,62.19
2015-04-17,42.7,1042.68,61.42
2015-04-20,42.66,1033.77,61.75
2015-04-21,42.91,1042.21,61.93
2015-04-22,43.37,1047.61,62.2
2015-04-23,43.69,1053.91,62.43
2015-04-24,43.845,1060.5,62.65
2015-04-27,44.02,1065.62,62.63
2015-04-28,44.09,1067.01,62.75
2015-04-29,43.54,1059.51,62.39
2015-04-30,42.88,1047.78,61.74
2015-05-01,43.14,1045.99,62.3
2015-05-04,43.39,1048.2,62.44
2015-05-05,42.92,1047.93,61.65
2015-05-06,42.39,1040.44,61.48
2015-05-07,42.33,1024.91,61.49
2015-05-08,42.87,1034.94,62.47
2015-05-11,42.46,1036.02,62.1
2015-05-12,42.32,1029.03,61.97
2015-05-13,42.4,1033.88,62.13
2015-05-14,42.82,1035.8,62.79
2015-05-15,43.15,1043.4,62.91
2015-05-18,42.71,1040.95,62.86
2015-05-19,42.78,1040.89,62.75
2015-05-20,42.75,1036.1,62.74
2015-05-21,42.6,1032.7,62.99
2015-05-22,42.74,1037.62,62.74
2015-05-25,42.74,1035.33,62.74
2015-05-26,42.06,1026.45,61.89
2015-05-27,42.07,1019.09,62.34
2015-05-28,41.52,1009.52,62.23
2015-05-29,41.12,1004.22,61.74
2015-06-01,40.96,1002.93,61.7
2015-06-02,41.12,999.87,61.8
2015-06-03,40.91,995.83,62.02
2015-06-04,40.29,988.05,61.42
2015-06-05,40.11,982.14,61.05
2015-06-08,40.1,977.09,60.81
2015-06-09,39.86,971.09,60.66
2015-06-10,40.44,977.85,61.56
2015-06-11,40.24,976.78,61.74
2015-06-12,40.24,979.46,61.31
2015-06-15,39.79,970.51,60.99
2015-06-16,39.8,965.34,61.14
2015-06-17,40.04,969.4,61.18
2015-06-18,40.41,977.61,61.79
2015-06-19,40.06,974.56,61.42
2015-06-22,40.64,987.3,62.16
2015-06-23,41.04,990.67,62.3
2015-06-24,40.75,993.31,61.86
2015-06-25,40.31,988.18,60.96
2015-06-26,39.93,980.63,60.9
2015-06-29,39.04,959.42,59.35
2015-06-30,39.62,972.25,59.45
2015-07-01,39.59,971.91,59.81
2015-07-02,39.78,971.47,59.85
2015-07-03,39.78,964.31,59.85
2015-07-06,38.67,943.44,59.14
2015-07-07,38.09,930.25,59.2
2015-07-08,36.78,904.57,58
2015-07-09,37.49,919.78,58.48
2015-07-10,38.44,932.85,59.72
2015-07-13,38.7,943.01,60.18
2015-07-14,38.77,940.83,60.55
2015-07-15,38.33,937.98,60.39
2015-07-16,38.81,941.69,60.83
2015-07-17,38.76,941.68,60.79
2015-07-20,38.51,935.45,60.8
2015-07-21,38.52,939.81,60.65
2015-07-22,37.97,931.14,60.32
2015-07-23,37.6,923.56,60.02
2015-07-24,37.06,910.4,59.38
2015-07-27,36.36,892.6,58.83
2015-07-28,36.73,891.24,59.53
2015-07-29,37.09,900.12,59.9
2015-07-30,36.72,894.07,59.86
2015-07-31,37.12,901.68,59.94
2015-08-03,36.5,890.85,59.75
2015-08-04,36.63,893.11,59.69
2015-08-05,36.64,891.95,59.94
2015-08-06,36.32,884.93,59.54
2015-08-07,36.3,885.07,59.44
2015-08-10,36.91,887.7,60.22
2015-08-11,36.1,878.27,59.42
2015-08-12,35.54,861.71,59.21
2015-08-13,35.48,864.8,59.15
2015-08-14,35.53,863.83,59.29
2015-08-17,35.14,854.71,59.31
2015-08-18,34.76,848.12,59.03
2015-08-19,34.33,840.51,58.48
2015-08-20,33.79,830.28,57.19
2015-08-21,32.75,812.38,55.56
2015-08-24,31.32,771.77,53.46
2015-08-25,31.72,788.54,53.36
2015-08-26,32.77,787.3,55.17
2015-08-27,34.22,813.08,56.35
2015-08-28,33.78,820.25,56.3
2015-08-31,33.84,818.73,55.86
2015-09-01,32.53,801.11,54.03
2015-09-02,33,796.68,54.98
2015-09-03,33.13,801.48,55.09
2015-09-04,32.14,788.59,54.05
2015-09-07,32.14,778.18,54.05
2015-09-08,33.16,790.57,55.48
2015-09-09,32.99,809.51,54.94
2015-09-10,33.33,804.16,55.31
2015-09-11,33.46,802.49,55.42
2015-09-14,33.41,807.66,55.15
2015-09-15,33.73,806.78,55.7
2015-09-16,34.55,822.71,56.48
2015-09-17,34.47,827.5,56.4
2015-09-18,33.83,829.86,55.25
2015-09-21,33.77,815.63,55.41
2015-09-22,33.14,808.23,54.43
2015-09-23,32.61,791.79,54.18
2015-09-24,32.47,785.68,53.99
2015-09-25,32.4,789.15,54.13
2015-09-28,31.71,781.57,52.85
2015-09-29,31.86,776.35,52.83
2015-09-30,32.78,792.05,53.94
2015-10-01,32.96,797.61,54.06
2015-10-02,33.84,804.1,54.99
2015-10-05,34.57,821.26,56.04
2015-10-06,34.51,828.68,55.99
2015-10-07,35.43,850.78,56.61
2015-10-08,35.81,848.37,57.11
2015-10-09,35.94,859.32,57.21
2015-10-12,35.67,865.23,57.15
2015-10-13,35.09,854.29,56.57
2015-10-14,35.36,849.4,56.63
2015-10-15,36.22,864.73,57.56
2015-10-16,36.25,865.28,57.66
2015-10-19,35.88,867.25,57.49
2015-10-20,35.87,864.47,57.39
2015-10-21,35.35,859.1,57.08
2015-10-22,36.08,858.17,57.91
2015-10-23,36.29,868.56,58.52
2015-10-26,35.96,867.65,58.29
2015-10-27,35.55,862.71,57.97
2015-10-28,35.14,860.3,58.49
2015-10-29,34.81,846.14,58.3
2015-10-30,34.87,847.84,58.07
2015-11-02,35.56,850.23,58.73
2015-11-03,36.03,860.77,58.91
2015-11-04,35.74,868.16,58.69
2015-11-05,35.8,864.14,58.57
2015-11-06,35.3,852.47,58.38
2015-11-09,34.42,843.57,57.75
2015-11-10,34.27,833.39,57.8
2015-11-11,34.34,833.38,57.7
2015-11-12,34.01,833.74,57
2015-11-13,33.54,821.12,56.405
2015-11-16,34.19,813.38,57.17
2015-11-17,34.09,824.09,57.19
2015-11-18,34.459,822.84,57.86
2015-11-19,34.77,837.14,58.01
2015-11-20,35.12,843.48,58.14
2015-11-23,34.79,841.11,57.91
2015-11-24,34.97,839.3,57.96
2015-11-25,34.7,836.15,58.01
2015-11-26,34.7,838.09,58.01
2015-11-27,33.94,826.36,57.925
2015-11-30,33.99,814.3,57.76
2015-12-01,34.25,825.48,58.33
2015-12-02,33.84,821.78,57.74
2015-12-03,33.65,819.25,57.1
2015-12-04,33.88,812.27,57.92
2015-12-07,33.317,807.79,57.42
2015-12-08,32.95,795.46,56.85
2015-12-09,32.68,795.23,56.55
2015-12-10,32.459,789.02,56.51
2015-12-11,31.55,773.56,55.42
2015-12-14,32.06,771.22,55.62
2015-12-15,32.55,779.41,56.17
2015-12-16,33.19,790.34,57.15
2015-12-17,32.76,798.59,56.36
2015-12-18,32.65,789.71,55.56
2015-12-21,32.4,791.43,55.31
2015-12-22,32.66,794.61,55.74
2015-12-23,33.12,803.13,56.54
2015-12-24,33,804.06,56.47
2015-12-25,33,804.29,56.47
2015-12-28,32.77,800.32,56.3
2015-12-29,32.8,799.69,56.79
2015-12-30,32.29,791.47,56.38
2015-12-31,32.19,794.14,55.82
2016-01-01,32.19,794.21,55.82
2016-01-04,31.31,767.77,54.83
2016-01-05,31.38,768.46,54.875
2016-01-06,30.779,759.81,54.05
2016-01-07,29.83,738.86,52.79
2016-01-08,29.51,740.07,52.18
2016-01-11,29.5,723.36,52.24
2016-01-12,29.56,723.21,52.58
2016-01-13,29.25,729.56,51.51
2016-01-14,29.63,723.15,52.26
2016-01-15,28.455,709.19,50.78
2016-01-18,28.455,703.41,50.78
2016-01-19,28.88,714.37,51.08
2016-01-20,28.25,692.76,50.26
2016-01-21,28.36,688.52,50.54
2016-01-22,29.33,710.66,51.82
2016-01-25,28.825,716.08,51.05
2016-01-26,29.25,708.33,51.9
2016-01-27,29.15,715.98,51.47
2016-01-28,29.61,722.23,51.75
2016-01-29,30.57,742.37,52.86
2016-02-01,30.28,742.74,52.76
2016-02-02,29.3,728.71,51.64
2016-02-03,30.13,721.65,52.04
2016-02-04,30.36,739.55,52.19
2016-02-05,30.01,739.61,51.32
2016-02-08,29.6,734.13,50.48
2016-02-09,29.19,729.88,50.2
2016-02-10,29.31,730.58,50.19
2016-02-11,28.82,713.04,49.52
2016-02-12,29.32,711.24,50.39
2016-02-15,29.32,726.86,50.39
2016-02-16,29.97,731.4,51.4
2016-02-17,30.56,735.78,52.33
2016-02-18,30.38,746.24,52.11
2016-02-19,30.24,740.98,52.02
2016-02-22,30.99,749.42,52.75
2016-02-23,30.33,744.76,51.97
2016-02-24,30.26,736.53,52.05
